ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT,RF_Predictions,LSTM_Predictions,Prediction_Error,Adjusted_LSTM_Predictions
0.552,0.09753,-1.958,-0.3145,1.415,0.25,-1.52,1.0,0.0,3.207,3.232,0.55,0.0,-0.2642,-0.3064,-0.375,-0.3853,0.04785,0.538,0.38090001,-0.4565,-0.00959,-0.774,-0.00977,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.3015,0.2074,-0.5205,0.00203,-1.0,0.0,0.0,0.041,0.2888,0.1902,0.0,0.0,0.0,0.0,0.0,0.2327,-0.0302643999999999,,,
0.543,0.344,-1.958,-0.3145,1.399,0.375,-1.52,1.0,0.0,3.207,3.232,0.606,0.0,-0.2622,0.516,-0.375,-0.3853,0.334,0.5513,0.7630000100000001,-0.4565,0.3809,-0.00959,-0.7744,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.301,0.4937,-0.618,0.07965,-1.0,0.5,0.5,-0.2568,0.526,0.4478,0.5,0.0,0.0,0.0,0.0,1.666,0.0318791999999999,,,
0.4458,0.2773,-1.958,-0.3145,-0.02647,0.5,-1.52,1.0,0.0,3.207,3.232,0.606,0.0,-0.2603,0.516,-0.375,-0.3853,0.2428,0.565,-0.00946999,-0.4565,0.7627,0.3809,-0.00977,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.3013,0.2646,-0.5396,-0.01069,-1.0,0.0,0.0,-0.2236,0.4453,0.3862,-0.5,0.0,0.0,0.0,0.0,-0.005108,0.1408236,,,
0.4001,0.02953,-1.958,-0.3145,-0.5674,0.625,-1.52,1.0,0.0,3.207,3.232,0.5776,0.0,-0.2585,0.1092,-0.375,-0.3853,-7e-05,0.574,-0.38769999,-0.4565,-0.00959,0.7627,0.3806,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.3015,0.2646,-0.54,-0.03406,-1.0,-0.5,0.0,-0.0901,0.174,0.1912,-0.5,1.0,0.0,0.0,0.0,-0.4285,0.4944760000000002,,,
0.3213,0.4363,-1.958,-0.3145,3.13,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,0.4907,-0.375,-0.3853,0.3875,0.571,0.94630001,-0.4565,-0.388,-0.00959,0.7627,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.301,0.1587,-0.503,0.10846,0.0,-0.5,0.0,-0.4417,0.496,0.548,0.0,0.0,0.0,0.0,0.0,2.176,1.1803263999999998,,,
0.3638,1.25,-1.958,-0.3145,1.794,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,2.166,-0.3774,-0.3853,1.238,0.4473,2.04000001,-0.4565,0.946,-0.388,-0.00977,-0.3953,-0.388,1.0,-1.0,-0.3892,0.0,-0.2996,0.9287,-0.766,0.2103,0.0,0.0,0.5,-1.022,1.302,1.071,0.5,0.0,0.0,0.0,0.0,3.94,0.6321840000000002,,,
0.2998,1.413,-1.958,-0.3145,0.2722,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,-0.01099,-0.3794,-0.3853,1.462,0.4167,0.6963000100000001,-0.4565,2.04,0.946,-0.3882,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.299,0.9673,-0.779,0.02913,0.0,0.0,0.5,-1.18,1.389,1.024,1.0,0.0,0.0,0.0,0.0,0.668,0.3907771999999998,,,
0.2024,1.52,-1.958,-0.3145,0.2155,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,0.1625,-0.378,-0.3853,1.515,0.4094,0.5100000100000001,-0.4565,0.6963,2.04,0.946,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.299,0.865,-0.7437,0.04892,1.0,0.5,0.5,-1.234,1.422,0.9746,1.5,0.0,0.0,0.0,0.0,0.9834,0.125056,,,
0.08545,1.39,-1.958,-0.3145,0.04596,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,-0.4062,-0.3757,-0.3853,1.401,0.4248,-0.00946999,-0.455,0.51,0.6963,2.04,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.299,0.7666,-0.7095,-0.01069,1.0,0.5,0.0,-1.146,1.206,0.7905,-0.5,0.0,0.0,0.0,0.0,-0.005108,0.0639999999999999,,,
-0.0671,1.302,-1.958,-0.3145,0.0696,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,-0.4097,-0.3723,-0.3853,1.306,0.438,0.16110001,-0.4526,-0.00959,0.51,0.696,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.299,1.27,-0.802,0.00489,1.0,1.0,0.5,-1.092,1.121,0.7036,0.0,0.0,0.0,0.0,0.0,0.2495,1.0407856000000002,,,
-0.02957,2.09,-1.958,-0.3145,0.7676,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,1.338,-0.368,-0.3853,2.074,0.3362,2.03000001,-0.4446,0.161,-0.00959,0.5093,-0.3953,-0.388,0.0,0.0,-0.3892,0.0,-0.2976,1.406,-0.802,0.2183,1.0,1.0,0.5,-1.566,1.849,0.948,0.5,0.0,0.0,0.0,0.0,3.72,0.0955113599999999,,,
0.0452,1.611,-1.958,-0.3145,-0.1108,0.75,-1.52,1.0,0.0,3.207,3.232,0.5977,0.0,-0.2734,0.2847,-0.3635,-0.384,1.634,0.3596,-0.49219999,-0.4417,2.03,0.161,-0.00977,-0.395,-0.388,0.0,0.0,-0.3892,0.0,-0.298,1.192,-0.802,-0.0355,0.0,0.5,0.5,-1.237,1.461,0.701,-0.5,1.0,0.0,0.0,0.0,-0.3875,-0.0564963999999999,,,
0.1077,0.9834,-1.958,-0.3145,-0.2773,0.75,-1.52,1.0,0.0,3.207,3.232,0.5376,0.0,-0.2715,0.3176,-0.3594,-0.3823,1.038,0.3823,-0.8246999899999999,-0.4412,-0.4924,2.03,0.1609,-0.3948,-0.388,0.0,0.0,-0.3892,0.0,-0.2988,1.127,-0.802,-0.08405,-1.0,0.5,0.5,-0.7686,1.03,0.452,-0.5,2.0,0.0,1.0,-5.17,-1.151,-0.0332144,,,
0.1648,0.7827,-1.958,-0.3145,-0.0711,0.75,-1.52,1.0,0.0,3.207,3.232,0.5376,0.0,-0.2698,0.3176,-0.356,-0.3801,0.8896,0.4028,-0.00946999,-0.44,-0.825,-0.4924,2.03,-0.3948,-0.388,0.0,0.0,-0.3892,0.0,-0.2988,1.127,-0.802,-0.01069,-1.0,0.5,0.5,-0.6895,0.9023,0.3877,-0.5,0.0,0.0,0.0,0.0,-0.005108,0.1803423999999999,,,
0.1934,0.598,-1.958,-0.3145,-0.0961,0.75,-1.52,1.0,0.0,3.207,3.232,0.5376,0.0,-0.2678,-0.05295,-0.3528,-0.3772,0.709,0.4282,-0.00946999,-0.4385,-0.00959,-0.825,-0.4927,-0.3945,-0.388,0.0,0.0,-0.3892,0.0,-0.299,1.095,-0.802,-0.01069,-2.0,0.0,0.0,-0.636,0.7666,0.333,-0.5,0.0,0.0,0.0,0.0,-0.005108,0.2225984,,,
0.2343,0.741,-1.958,-0.3145,0.3625,0.75,-1.52,1.0,0.0,3.207,3.232,0.586,0.0,-0.2659,1.201,-0.3494,-0.3738,0.836,0.4573,0.65770001,-0.4377,-0.00959,-0.00959,-0.825,-0.3945,-0.388,0.0,0.0,-0.3892,0.0,-0.2986,1.095,-0.802,0.01233,-2.0,0.0,0.0,-0.7676,0.976,0.4043,0.0,0.0,0.0,0.0,0.0,0.3625,0.8796904000000001,,,
0.2047,0.8574,-1.958,-0.3145,0.2896,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,-0.0919,-0.3467,-0.3708,0.985,0.483,0.6460000100000001,-0.4363,0.6577,-0.00959,-0.00977,-0.3943,-0.388,0.0,0.0,-0.3892,0.0,-0.298,1.156,-0.802,0.0503,-1.0,0.0,0.5,-0.8936,1.142,0.463,0.5,0.0,0.0,0.0,0.0,0.9517,1.1313680000000004,,,
0.1956,1.153,-1.958,-0.3145,0.4812,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,0.3965,-0.344,-0.3674,1.323,0.4355,1.11700001,-0.4338,0.6455,0.6577,-0.00977,-0.3943,-0.388,0.0,0.0,-0.3892,0.0,-0.2974,1.362,-0.802,0.1056,0.0,0.0,1.0,-1.167,1.465,0.5894,1.0,0.0,0.0,0.0,0.0,1.787,0.95048,,,
0.1998,1.43,-1.958,-0.3145,0.3833,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,0.8564,-0.3394,-0.3628,1.463,0.4165,1.08400001,-0.4316,1.117,0.6455,0.657,-0.394,-0.388,0.0,0.0,-0.3892,0.0,-0.2966,1.381,-0.802,0.1309,1.0,0.5,1.0,-1.438,1.686,0.692,1.5,0.0,0.0,0.0,0.0,2.113,0.247916,,,
0.09625,1.367,-1.958,-0.3145,0.0908,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,0.506,-0.333,-0.3572,1.222,0.4497,0.29370001,-0.4304,1.083,1.117,0.6455,-0.3936,-0.388,0.0,0.0,-0.3892,0.0,-0.2966,1.286,-0.802,0.046,2.0,0.5,1.0,-1.404,1.6045,0.6533,2.0,0.0,0.0,0.0,0.0,0.818,-0.0544576,,,
0.1026,1.108,-1.958,-0.3145,-0.0625,0.75,-1.52,1.0,0.0,3.207,3.232,0.6226,0.0,-0.2734,-0.1582,-0.3289,-0.3525,1.0,0.47,-0.15979999,-0.431,0.2937,1.083,1.117,-0.3933,-0.388,0.0,0.0,-0.389,0.0,-0.2969,1.162,-0.802,-0.0237,1.0,0.0,0.5,-1.218,1.359,0.551,-0.5,1.0,0.0,0.0,0.0,-0.1926,0.332332,,,
0.1582,2.125,-1.958,-0.3145,1.08,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,1.971,-0.3196,-0.3455,1.678,0.3877,2.55900001,-0.4253,-0.1599,0.2937,1.083,-0.3926,-0.388,0.0,0.0,-0.3887,0.0,-0.2954,1.332,-0.802,1.072,1.0,0.5,0.5,-1.6045,2.27,0.871,0.0,0.0,0.0,0.0,0.0,12.1,2.2666264,,,
0.2893,2.588,-1.958,-0.3145,1.063,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,2.758,-0.3027,-0.3337,2.37,0.2211,3.28100001,-0.4062,2.557,-0.1599,0.2935,-0.3916,-0.388,0.0,0.0,-0.3882,0.0,-0.2922,1.406,-0.802,2.246,1.0,1.0,1.0,-1.6045,2.594,1.085,0.5,0.0,1.0,0.0,7.977,12.1,0.2096743999999999,,,
0.3677,2.588,-1.958,-0.3145,0.05804,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,0.6377,-0.2844,-0.321,2.37,0.2712,0.36900001,-0.3938,3.281,2.557,-0.1602,-0.3906,-0.388,0.0,0.0,-0.3875,0.0,-0.2925,1.406,-0.802,0.1481,1.0,1.5,1.0,-1.6045,2.594,1.005,1.0,0.0,0.0,0.0,0.0,1.912,1.4205040000000004,,,
0.3752,2.588,-1.958,-0.3145,0.323,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,1.991,-0.264,-0.3071,2.37,0.2207,1.98700001,-0.3772,0.3687,3.281,2.557,-0.3894,-0.3877,0.0,0.0,-0.387,0.0,-0.2913,1.406,-0.802,0.811,1.0,1.5,1.0,-1.6045,2.594,1.009,1.5,0.0,0.0,0.0,0.0,9.82,-0.7308559999999998,,,
0.486,2.588,-1.958,-0.3145,-0.1282,0.75,-1.52,1.0,0.0,3.207,3.232,0.563,0.0,-0.2734,0.455,-0.2494,-0.296,2.271,0.2471,-0.95649999,-0.3672,1.987,0.3687,3.281,-0.3887,-0.3875,0.0,0.0,-0.3865,0.0,-0.2925,1.371,-0.802,-0.1925,1.0,1.5,1.0,-1.6045,2.594,0.724,-0.5,1.0,0.0,0.0,0.0,-2.066,0.7671492,,,
0.4744,2.588,-1.958,-0.3145,0.1843,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,0.926,-0.2385,-0.2864,2.37,0.263,1.20600001,-0.3562,-0.9565,1.987,0.3684,-0.3875,-0.387,0.0,0.0,-0.386,0.0,-0.2913,1.406,-0.802,0.1653,1.0,1.5,1.5,-1.6045,2.594,0.7217,0.0,0.0,0.0,0.0,0.0,2.043,0.6639413999999999,,,
0.4402,2.588,-1.958,-0.3145,0.1427,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,0.1052,-0.231,-0.2778,2.37,0.2301,1.04900001,-0.3447,1.205,-0.9565,1.987,-0.3862,-0.3865,0.0,0.0,-0.3853,0.0,-0.2905,1.406,-0.802,0.2266,1.0,1.5,2.0,-1.6045,2.594,0.701,0.5,0.0,0.0,0.0,0.0,2.668,0.1103759999999999,,,
0.597,2.588,-1.958,-0.3145,0.01526,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,1.8545,-0.2219,-0.268,2.37,0.2847,0.33350001,-0.336,1.049,1.205,-0.9565,-0.3853,-0.386,0.0,0.0,-0.3848,0.0,-0.2908,1.406,-0.802,0.1326,1.0,1.5,2.0,-1.6045,2.594,0.6235,1.0,0.0,0.0,0.0,0.0,1.564,0.9188600000000005,-0.0048165079206228,0.3383165179206228,-0.0048165079206228
0.564,2.588,-1.958,-0.3145,0.1516,0.75,-1.52,1.0,0.0,3.207,3.232,0.634,1.0,-0.2754,0.0558,-0.216,-0.2595,2.37,0.253,1.12300001,-0.3274,0.3333,1.049,1.205,-0.3848,-0.3855,0.0,0.0,-0.3843,0.0,-0.29,1.406,-0.802,0.3813,1.0,1.5,2.0,-1.6045,2.594,0.629,1.5,0.0,0.0,0.0,0.0,4.25,0.0187639999999999,-0.0048164837062358,1.1278164937062358,-0.0048164837062358
