ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT,RF_Predictions,LSTM_Predictions,Prediction_Error,Adjusted_LSTM_Predictions
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.4849,1.0,-0.2386,0.1122,-0.5356,-0.5244,0.7217,0.2983,-0.6679,-0.5083,-0.668,-0.6675,-0.6675,-0.4192,-0.416,0.0,-1.0,-0.4114,0.0,-0.3237,-0.2976,-0.4578,-0.5854,-2.0,0.0,-0.3333,-0.3208,0.628,-0.619,-0.5,0.0,0.0,0.0,0.0,-2.543,-0.418404,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.4194,0.0,-0.2346,-0.06885,-0.5356,-0.5244,0.7217,0.2983,-0.6679,-0.5083,-0.668,-0.6675,-0.6675,-0.4192,-0.416,0.0,-1.0,-0.4114,0.0,-0.3252,-0.2976,-0.4578,-0.5854,-2.0,0.0,-0.3333,-0.3208,0.628,-0.619,-0.5,1.0,0.0,0.0,0.0,-2.543,-0.265804,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.4153,0.0,-0.2305,0.962,-0.5356,-0.5244,0.7217,0.2983,-0.0873999999999999,-0.5083,-0.668,-0.6675,-0.6675,-0.4192,-0.416,0.0,-1.0,-0.4114,0.0,-0.3247,-0.2976,-0.4578,-0.0628,-2.0,0.0,-0.3333,-0.3208,0.628,-0.619,-0.5,2.0,0.0,0.0,0.0,-0.1682,-0.688368,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.3582,0.0,-0.2263,0.0425,-0.5356,-0.5244,0.7217,0.2983,-0.5966,-0.5083,-0.08746,-0.6675,-0.6675,-0.4192,-0.416,0.0,-1.0,-0.4114,0.0,-0.3262,-0.2976,-0.4578,-0.2194,-2.0,0.0,-0.3333,-0.3208,0.628,-0.619,-0.5,3.0,0.0,0.0,0.0,-0.888,0.4497320000000003,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.395,0.0,-0.2222,0.1821,-0.5356,-0.5244,0.7217,0.2983,0.3077,-0.5083,-0.5967,-0.0873,-0.6675,-0.4192,-0.416,0.0,-1.0,-0.4114,0.0,-0.325,-0.2976,-0.4578,0.10626,-2.0,0.0,-0.3333,-0.3208,0.628,-0.619,0.0,0.0,0.0,0.0,0.0,0.615,-1.1257040000000005,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.211,0.0,-0.2181,1.191,-0.5356,-0.5244,0.7217,0.2983,-1.8169,-0.5083,0.3076,-0.596,-0.0872,-0.4192,-0.416,0.0,-1.0,-0.4114,0.0,-0.3293,-0.2976,-0.4578,-1.097,-2.0,0.0,-0.3333,-0.3208,0.628,-0.619,-0.5,1.0,0.0,0.0,0.0,-4.938,-0.473536,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.2152,0.0,-0.214,-0.838,-0.5356,-0.5244,0.7217,0.2983,-0.007712,-0.5083,-1.816,0.3076,-0.596,-0.4192,-0.416,0.0,-1.0,-0.4114,0.0,-0.329,-0.2976,-0.4578,-0.02173,-1.0,0.0,-0.3333,-0.3208,0.628,-0.619,0.0,0.0,0.0,0.0,0.0,0.02266,0.154716,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.2927,0.0,-0.2098,0.1071,-0.5356,-0.5244,0.7217,0.2983,0.7211,-0.5083,-0.00781,-1.816,0.3076,-0.4194,-0.416,0.0,-1.0,-0.4114,0.0,-0.327,-0.2976,-0.4578,0.2239,0.0,0.0,-0.3333,-0.3208,0.628,-0.619,0.5,0.0,0.0,0.0,0.0,1.189,0.4358199999999998,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.399,0.0,-0.2058,0.722,-0.5356,-0.5244,0.7217,0.2983,0.9911,-0.5083,0.721,-0.007633,-1.815,-0.4194,-0.416,0.0,-1.0,-0.4114,0.0,-0.324,-0.2976,-0.4578,0.1036,1.0,0.0,-0.3333,-0.3208,0.628,-0.619,1.0,0.0,0.0,0.0,0.0,0.61,0.8634177599999997,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.4849,1.0,-0.2386,1.554,-0.5356,-0.5244,0.7217,0.2983,2.0721000000000003,-0.5083,0.9907,0.7207,-0.00763,-0.4192,-0.416,0.0,-1.0,-0.4114,0.0,-0.3184,-0.2976,-0.4578,0.3853,1.0,0.0,-0.3333,-0.3208,0.628,-0.619,1.5,0.0,0.0,0.0,0.0,1.896,-0.28454,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.4448,0.0,-0.2346,0.6167,-0.5356,-0.5244,0.7217,0.2983,-0.4274,-0.5083,2.072,0.9907,0.7207,-0.4187,-0.416,0.0,-1.0,-0.4114,0.0,-0.3196,-0.2976,-0.4578,-0.0989,1.0,0.0,-0.3333,-0.3208,0.628,-0.619,-0.5,1.0,0.0,0.0,0.0,-0.3245,-0.5333800000000002,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.345,0.0,-0.2305,0.745,-0.5356,-0.5244,0.7217,0.2983,-1.0019,-0.5083,-0.4275,2.072,0.99,-0.4185,-0.416,0.0,-1.0,-0.4114,0.0,-0.3223,-0.2976,-0.4578,-0.1265,0.0,0.0,-0.3333,-0.3208,0.628,-0.619,-0.5,2.0,0.0,0.0,0.0,-0.45,-0.2929800000000001,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.325,0.0,-0.2263,-0.3198,-0.5356,-0.5244,0.7217,0.2983,-0.2422,-0.5083,-1.002,-0.427,2.072,-0.4177,-0.416,0.0,-1.0,-0.4114,0.0,-0.3228,-0.2976,-0.4578,-0.04935,-1.0,0.0,-0.3333,-0.3208,0.628,-0.619,-0.5,3.0,0.0,0.0,0.0,-0.1057,1.1643480000000002,,,
0.4404,0.6924,-0.755,-0.3416,-1.086,-1.143,-2.07,1.0,0.0,1.061,0.5674,0.4849,1.0,-0.2386,0.842,-0.5356,-0.5244,0.7217,0.2983,1.5091,-0.5083,-0.2422,-1.002,-0.427,-0.4165,-0.416,0.0,-1.0,-0.4114,0.0,-0.3186,-0.2976,-0.4578,0.0827,-1.0,0.5,-0.3333,-0.3208,0.628,-0.619,0.0,0.0,0.0,0.0,0.0,0.497,-1.3217999999999994,,,
0.4404,-0.1924,-0.755,-0.3416,-1.086,-1.143,-2.07,0.0,0.0,1.061,0.5674,0.285,0.0,-0.2346,1.648,-0.5356,-0.5244,0.01672,0.2522,-1.9439,-0.5083,1.508,-0.242,-1.001,-0.4163,-0.416,0.0,-1.0,-0.4114,0.0,-0.324,-0.2976,-0.3853,-0.4429,-2.0,0.0,-0.3333,0.5293,-0.1569,-0.619,-0.5,1.0,0.0,0.0,0.0,-1.855,-0.6277442400000001,,,
0.422,0.65,-0.755,-0.3416,-14.734,-1.0,-2.07,1.0,0.0,1.061,0.5674,0.4849,1.0,-0.2386,1.079,-0.5356,-0.5244,0.94,0.2495,1.9101,-0.5083,-1.943,1.508,-0.242,-0.4155,-0.416,0.0,-1.0,-0.4114,0.0,-0.3188,0.1023,-0.4646,0.1381,-1.0,0.5,0.0,-0.1073,0.726,-0.619,0.0,0.0,0.0,0.0,0.0,0.755,-0.6209016,,,
0.4336,0.06366,-0.755,-0.3416,-0.7124,-0.857,-2.07,1.0,0.0,1.061,0.5674,0.3608,0.0,-0.2346,0.0619,-0.5356,-0.5244,0.3518,0.255,-1.2239,-0.5083,1.91,-1.942,1.508,-0.416,-0.416,0.0,-1.0,-0.4114,0.0,-0.322,-0.08344,-0.4285,-0.1161,-1.0,0.0,0.0,0.4324,0.2136,-0.619,-0.5,1.0,0.0,0.0,0.0,-0.4011,-0.255224,,,
0.5127,-0.2812,-0.755,-0.3416,-1.604,-0.857,-2.07,0.0,0.0,1.061,0.5674,0.2888,0.0,-0.2305,0.8623,-0.5356,-0.5244,-0.00575,0.2615,-0.7445,-0.5083,-1.224,1.909,-1.942,-0.4165,-0.416,0.0,-1.0,-0.4114,0.0,-0.324,-0.106,-0.4253,-0.1536,-1.0,-0.5,0.0,0.7246,-0.06168,-0.619,-0.5,2.0,0.0,0.0,0.0,-0.5786,-0.7397360000000001,,,
0.6016,-0.8105,-0.755,-0.3416,6.09,-0.857,-2.07,0.0,0.0,1.061,0.5674,0.1649,0.0,-0.2263,0.758,-0.5356,-0.5244,-0.5776,0.2634,-1.2619,-0.5083,-0.7446,-1.223,1.909,-0.417,-0.416,0.0,-1.0,-0.4114,0.0,-0.3271,-0.3137,-0.3845,-0.1505,-2.0,-1.0,-0.3333,1.15,-0.5728,-0.619,-0.5,3.0,0.0,0.0,0.0,-0.571,0.4402,,,
0.474,-0.684,-0.755,-0.3416,-0.09424,-0.857,-2.07,0.0,0.0,1.061,0.5674,0.2009,0.0,-0.2222,-0.2993,-0.5356,-0.5244,-0.5347,0.2917,0.3116,-0.5083,-1.262,-0.744,-1.223,-0.4172,-0.416,0.0,0.0,-0.4114,0.0,-0.3262,-0.02487,-0.444,-0.01706,-1.0,-1.0,0.0,0.9595,-0.3306,-0.619,0.0,0.0,0.0,0.0,0.0,0.04373,-0.0503127999999999,,,
