ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT,RF_Predictions,LSTM_Predictions,Prediction_Error,Adjusted_LSTM_Predictions
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,0.665,0.386,0.799,-0.703,0.3926,-0.3673,-0.00823,-0.3674,-0.3672,-0.3674,-0.3176,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2742,-0.2349,-0.2006,-0.01301,-2.0,-1.0,-1.0,0.5103,-0.12354,0.7183,-0.5,0.0,0.0,0.0,0.0,-0.03143,-0.2668795999999999,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.4927,0.0,-0.1797,-0.3323,0.386,0.799,-0.703,0.3926,-0.3673,-0.00823,-0.3674,-0.3672,-0.3674,-0.3176,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2727,-0.2349,-0.2006,-0.01301,-2.0,-1.0,-1.0,0.5103,-0.12354,0.7183,-0.5,1.0,0.0,1.0,-4.168,-0.03143,-0.3458279999999999,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.472,0.0,-0.1788,0.011635,0.386,0.799,-0.703,0.3926,-0.3698,-0.00823,-0.3674,-0.3672,-0.3674,-0.3176,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2732,-0.2349,-0.2006,-0.01061,-2.0,-1.0,-1.0,0.5103,-0.12354,0.7183,-0.5,2.0,0.0,0.0,0.0,-0.02357,-1.7072000000000005,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.2418,0.0,-0.1779,-0.268,0.386,0.799,-0.703,0.3926,-3.7999,-0.00823,-0.3699,-0.3672,-0.3674,-0.3176,-0.3003,0.0,-1.0,-0.3103,0.0,-0.285,-0.2349,-0.2006,-0.04803,-2.0,-1.0,-1.0,0.5103,-0.12354,0.7183,-0.5,3.0,0.0,1.0,-4.973,-0.1488,0.5166600000000002,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.3047,0.0,-0.1769,-0.683,0.386,0.799,-0.703,0.3926,1.1211,-0.00823,-3.8,-0.3699,-0.3674,-0.3176,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2803,-0.2349,-0.2006,-0.008446,-2.0,-1.0,-1.0,0.5103,-0.12354,0.7183,0.0,0.0,1.0,0.0,4.03,-0.01636,0.0214031999999999,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.3047,0.0,-0.176,-0.2852,0.386,0.799,-0.703,0.3926,-0.02184,-0.00823,1.121,-3.803,-0.3699,-0.3176,-0.3003,0.0,-1.0,-0.3103,0.0,-0.28,-0.2349,-0.2006,-0.008514,-2.0,-1.0,-1.0,0.5103,-0.12354,0.7183,-0.5,0.0,0.0,0.0,0.0,-0.01662,-0.3754823999999999,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.2627,0.0,-0.175,0.8228,0.386,0.799,-0.703,0.3926,-0.7659,-0.00823,-0.02194,1.121,-3.805,-0.3176,-0.3003,0.0,-1.0,-0.3103,0.0,-0.283,-0.2349,-0.2006,-0.0089,-2.0,-1.0,-1.0,0.5103,-0.12354,0.7183,-0.5,1.0,0.0,0.0,0.0,-0.01797,0.4997079999999999,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.3254,0.0,-0.1742,1.853,0.386,0.799,-0.703,0.3926,1.1121,-0.00823,-0.7666,-0.02184,1.122,-0.319,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2773,-0.2349,-0.2006,0.001686,-1.0,-1.0,-1.0,0.5103,-0.12354,0.7183,0.0,0.0,0.0,0.0,0.0,0.02019,-0.0780975999999999,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.3254,0.0,-0.1732,0.0664,0.386,0.799,-0.703,0.3926,-0.02184,-0.00823,1.112,-0.766,-0.02185,-0.3203,-0.3003,0.0,-1.0,-0.3103,0.0,-0.277,-0.2349,-0.2006,-0.008514,-1.0,-1.0,-1.0,0.5103,-0.12354,0.7183,-0.5,0.0,0.0,0.0,0.0,-0.01662,0.247996,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.3464,0.0,-0.1722,-0.2961,0.386,0.799,-0.703,0.3926,0.3475,-0.00823,-0.02194,1.112,-0.7666,-0.3213,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2754,-0.2349,-0.2006,-0.00829,-1.0,-1.0,-1.0,0.5103,-0.12354,0.7183,0.0,0.0,0.0,0.0,0.0,-0.01582,0.05936,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.3674,0.0,-0.1714,-0.683,0.386,0.799,-0.703,0.3926,0.3445999999999999,-0.00823,0.3474,-0.02184,1.113,-0.3203,-0.3003,0.0,-1.0,-0.3103,0.0,-0.274,-0.2349,-0.2006,-0.00846,0.0,-0.5,-1.0,0.5103,-0.12354,0.7183,0.5,0.0,1.0,0.0,2.326,-0.0164,-1.0157039999999995,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.3047,0.0,-0.1704,0.0747,0.386,0.799,-0.703,0.3926,-1.1129,-0.00823,0.3445,0.3474,-0.02185,-0.3203,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2783,-0.2349,-0.2006,-0.0099,0.0,-0.5,-1.0,0.5103,-0.12354,0.7183,-0.5,1.0,0.0,0.0,0.0,-0.02142,0.199336,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.2627,0.0,-0.1696,0.0917,0.386,0.799,-0.703,0.3926,-0.7659,-0.00823,-1.113,0.3447,0.3477,-0.3208,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2808,-0.2349,-0.2006,-0.01187,-1.0,-0.5,-1.0,0.5103,-0.12354,0.7183,-0.5,2.0,0.0,0.0,0.0,-0.02853,0.4243264,,,
0.474,-0.447,0.6567,0.0,-4.63,-1.0,-1.276,0.0,0.0,-0.4744,-0.693,0.3047,0.0,-0.1686,0.0747,0.386,0.799,-0.703,0.3926,0.7341,-0.00823,-0.7666,-1.113,0.3447,-0.3203,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2766,-0.2349,-0.2006,-0.003044,0.0,0.0,-1.0,0.5103,-0.12354,0.7183,0.0,0.0,0.0,0.0,0.0,0.003124,1.8772208,,,
0.474,1.006,0.6567,0.0,-4.63,-0.875,-1.276,1.0,0.0,-0.4744,-0.693,0.472,0.0,-0.1677,2.723,0.386,0.799,0.5767,0.407,2.9551000000000003,-0.00823,0.7344,-0.766,-1.113,-0.3193,-0.3003,0.0,-1.0,-0.3103,0.0,-0.266,-0.2349,-0.3296,0.1753,0.0,0.0,-0.5,-0.4922,1.152,0.7183,0.5,0.0,0.0,0.0,0.0,0.636,1.28989096,,,
0.4658,1.844,0.6567,0.0,0.985,-0.75,-1.276,1.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,0.3027,0.386,0.799,1.09,0.3877,1.7301,-0.00823,2.955,0.7344,-0.7666,-0.3174,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2615,0.0811,-0.3965,0.074,0.0,0.5,0.0,-0.9526,1.746,0.7183,1.0,0.0,0.0,0.0,0.0,0.2593,2.1435960000000005,,,
0.5786,3.242,0.6567,0.0,0.945,-0.625,-1.276,1.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,2.992,0.386,0.799,1.92,0.295,3.0211,-0.00823,1.73,2.955,0.7344,-0.314,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2527,0.476,-0.4768,0.2063,1.0,1.0,0.5,-1.876,2.586,0.7183,1.5,0.0,0.0,0.0,0.0,0.6763,0.3420012,,,
0.389,4.004,0.6567,0.0,0.3909,-0.5,-1.276,1.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,1.346,0.386,0.799,2.424,0.2416,2.2031,-0.00823,3.021,1.73,2.957,-0.3098,-0.3003,0.0,-1.0,-0.3103,0.0,-0.246,1.364,-0.674,0.1012,2.0,1.0,1.0,-2.1,3.123,0.7183,2.0,0.0,0.0,0.0,0.0,0.3164,-0.088108,,,
0.4233,3.746,0.6567,0.0,0.0627,-0.375,-1.276,1.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,0.455,0.386,0.799,2.34,0.2502,0.2820999999999999,-0.00823,2.203,3.021,1.731,-0.305,-0.3003,0.0,-1.0,-0.3103,0.0,-0.2465,1.335,-0.6655,-0.0003974,2.0,1.5,1.0,-2.092,2.914,0.7183,2.5,0.0,0.0,0.0,0.0,0.006927,-0.2107600000000001,,,
0.511,3.016,0.6567,0.0,-0.0798,-0.25,-1.276,1.0,0.0,-0.4744,-0.693,0.477,0.0,-0.1797,0.4736,0.386,0.799,1.975,0.255,-0.6259,-0.00823,0.282,2.205,3.023,-0.3,-0.3003,0.0,0.0,-0.3103,0.0,-0.2499,1.179,-0.632,-0.011665,1.0,1.0,1.0,-1.599,2.4,0.7183,-0.5,1.0,0.0,0.0,0.0,-0.0257,-0.5478880000000003,,,
0.682,2.152,0.6567,0.0,-0.1777,-0.125,-1.276,1.0,0.0,-0.4744,-0.693,0.4224,0.0,-0.1788,2.31,0.386,0.799,1.431,0.2615,-0.9394,0.03204,-0.626,0.282,2.205,-0.296,-0.3003,0.0,0.0,-0.3093,0.0,-0.255,1.105,-0.6187,-0.01968,0.0,0.5,1.0,-1.04,1.824,0.5156,-0.5,2.0,0.0,0.0,0.0,-0.04922,1.0347799999999996,,,
0.5566,2.6,0.6567,0.0,0.3574,0.0,-1.276,1.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,0.455,0.386,0.799,2.086,0.277,1.5371,0.09094,-0.9395,-0.626,0.2822,-0.2922,-0.3003,0.0,0.0,-0.308,0.0,-0.2478,1.143,-0.621,0.0063,0.0,1.0,1.0,-1.365,2.291,0.6147,0.0,0.0,0.0,0.0,0.0,0.02747,-0.0759279999999998,,,
0.535,2.523,0.6567,0.0,0.10236,0.125,-1.276,1.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,-0.1399,0.386,0.799,2.268,0.258,0.5821,0.1495,1.537,-0.9395,-0.626,-0.289,-0.3003,0.0,0.0,-0.307,0.0,-0.2457,1.177,-0.6265,0.000944,0.0,1.5,1.5,-1.37,2.309,0.589,0.5,0.0,0.0,0.0,0.0,0.01064,0.4453304000000001,,,
0.569,2.584,0.6567,0.0,0.1598,0.25,-1.276,1.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,0.4104,0.386,0.799,2.5,0.2336,0.8727,0.1874,0.582,1.537,-0.94,-0.287,-0.3003,0.0,0.0,-0.3047,0.0,-0.243,1.208,-0.63,0.01845,0.0,1.5,1.5,-1.465,2.445,0.5938,1.0,0.0,0.0,0.0,0.0,0.06012,2.514087999999999,,,
0.7803,4.24,0.6567,0.0,1.283,0.375,-1.276,1.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,2.24,0.386,0.799,4.15,-0.04312,4.2201,0.3594,0.8726,0.582,1.538,-0.2825,-0.3003,0.0,0.0,-0.3015,0.0,-0.2126,1.4375,-0.656,0.1766,1.0,1.5,1.5,-2.1,3.834,1.012,1.5,0.0,1.0,0.0,5.832,0.5005,1.9770600000000005,,,
1.233,4.24,0.6567,0.0,0.3186,0.5,-1.276,1.0,0.0,-0.4744,-0.693,0.5137,1.0,-0.1807,4.727,0.386,0.799,4.15,-0.06604,3.0761000000000003,0.568,4.223,0.873,0.5825,-0.2761,-0.3003,0.0,0.0,-0.2974,0.0,-0.2058,1.522,-0.6914,0.321,2.0,1.5,2.0,-2.1,3.834,1.019,2.0,0.0,0.0,0.0,0.0,0.7954,-1.5622999999999998,,,
1.695,4.24,0.6567,0.0,-0.175,0.625,-1.276,1.0,0.0,-0.4744,-0.693,0.4255,0.0,-0.1797,4.727,0.386,0.799,4.15,-0.03848,-1.4769,0.667,3.076,4.223,0.873,-0.2705,-0.3003,0.0,0.0,-0.2937,0.0,-0.2173,1.475,-0.657,-0.04636,1.0,1.0,2.0,-2.1,3.834,0.731,-0.5,1.0,0.0,0.0,0.0,-0.1042,-0.4116135999999998,,,
2.178,1.759,0.6567,0.0,-0.535,0.75,-1.276,1.0,0.0,-0.4744,-0.693,0.2054,0.0,-0.1788,2.93,0.441,0.799,2.1,-0.011345,-3.7729,0.6743,-1.477,3.076,4.223,-0.2666,-0.3003,0.0,0.0,-0.291,0.0,-0.2422,0.9033,-0.5435,-0.1458,0.0,0.5,1.5,-0.727,2.695,0.349,-0.5,2.0,0.0,0.0,0.0,-0.3442,-0.4183996,,,
2.22,1.714,0.6567,0.0,0.10724,0.75,-1.276,1.0,0.0,-0.4744,-0.693,0.2495,0.0,-0.1779,3.123,0.516,0.799,1.798,0.05917,0.7921,0.6753,-3.773,-1.477,3.078,-0.2632,-0.3003,0.0,0.0,-0.288,0.0,-0.238,0.8447,-0.5264,-0.0004153,0.0,0.5,1.5,-0.883,2.76,0.3599,0.0,0.0,0.0,0.0,0.0,0.004353,0.6874904,,,
2.166,1.819,0.6567,0.0,0.1993,0.75,-1.276,1.0,0.0,-0.4744,-0.693,0.308,0.0,-0.1769,0.509,0.6133,0.799,1.715,0.1229,1.0451,0.6753,0.792,-3.773,-1.478,-0.2595,-0.3003,0.0,0.0,-0.2852,0.0,-0.2336,0.8325,-0.5186,0.02774,0.0,1.0,1.5,-1.157,2.86,0.389,0.5,0.0,0.0,0.0,0.0,0.0757,-0.5549640000000001,,,
2.104,1.099,0.6567,0.0,-0.289,0.75,-1.276,1.0,0.0,-0.4744,-0.693,0.2642,0.0,-0.176,0.7905,0.7715,0.799,0.556,0.2034,-0.8046,0.6494,1.045,0.792,-3.775,-0.2566,-0.2986,0.0,0.0,-0.2825,0.0,-0.2391,0.606,-0.4697,-0.02394,-1.0,1.0,1.0,-0.71,2.303,0.279,-0.5,1.0,0.0,0.0,0.0,-0.05505,0.4546959999999999,,,
2.008,0.99,0.6567,0.0,0.0329,0.75,-1.276,1.0,0.0,-0.4744,-0.693,0.2788,0.0,-0.175,0.01536,0.941,0.799,0.1997,0.258,0.2433999999999999,0.5913,-0.8047,1.045,0.7925,-0.2573,-0.2969,0.0,0.0,-0.2793,0.0,-0.2406,0.503,-0.4446,0.01082,0.0,1.0,1.0,-0.6567,2.232,0.2607,0.0,0.0,0.0,0.0,0.0,0.03232,-1.3449919999999995,,,
2.277,-0.2269,0.6567,0.0,-1.121,0.625,-1.276,0.0,0.0,-0.4744,-0.693,0.1614,0.0,-0.1742,1.931,1.0625,0.799,-1.018,0.2803,-2.1329,0.4778,0.2433,-0.8047,1.046,-0.2612,-0.2954,0.0,0.0,-0.2766,0.0,-0.253,0.2378,-0.393,-0.01958,0.0,0.5,0.5,0.4182,1.355,0.03864,-0.5,1.0,0.0,0.0,0.0,-0.04446,-0.3502415999999999,,,
2.398,-0.8804,0.6567,0.0,6.082,0.5,-1.276,0.0,0.0,-0.4744,-0.693,0.10266,0.0,-0.1732,0.9067,1.113,0.842,-1.533,0.2808,-1.1259,0.3433,-2.133,0.2434,-0.805,-0.265,-0.2937,0.0,0.0,-0.2742,0.0,-0.2593,0.1829,-0.3855,-0.02179,-1.0,0.0,0.5,0.942,0.881,-0.1093,-0.5,2.0,0.0,0.0,0.0,-0.05154,0.6469639999999999,,,
2.215,-0.658,0.6567,0.0,-0.1885,0.375,-1.276,0.0,0.0,-0.4744,-0.693,0.1467,0.0,-0.1722,0.337,1.111,0.8584,-1.255,0.2937,0.8251,0.2373,-1.126,-2.133,0.2435,-0.2654,-0.292,0.0,0.0,-0.2722,0.0,-0.255,0.3237,-0.4143,-0.005806,-1.0,0.0,1.0,0.577,1.169,-0.06537,0.0,0.0,0.0,0.0,0.0,-0.00931,-0.0952255999999999,,,
2.178,-0.2993,0.6567,0.0,-0.595,0.25,-1.276,0.0,0.0,-0.4744,-0.693,0.2054,0.0,-0.1714,0.831,1.057,0.8555,-0.7812,0.298,1.0881,0.1448,0.825,-1.126,-2.133,-0.2659,-0.2903,0.0,0.0,-0.2703,0.0,-0.2491,0.305,-0.405,0.01373,0.0,0.0,1.0,0.2006,1.576,0.02483,0.5,0.0,0.0,0.0,0.0,0.0423,0.0796128,,,
