ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT,RF_Predictions,LSTM_Predictions,Prediction_Error,Adjusted_LSTM_Predictions
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.6787,1.0,-0.3503,2.525,-0.4814,-0.513,-0.0954,0.535,1.1751,-0.5557,1.175,1.174,1.174,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.345,-0.1487,-0.5566,0.1273,1.0,0.0,0.0,0.2094,-0.07837,-0.5186,0.0,0.0,0.0,0.0,0.0,6.26,0.1950408,,,
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.6787,1.0,-0.3503,0.9863,-0.4814,-0.513,-0.0954,0.535,1.1751,-0.5557,1.175,1.174,1.174,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.3447,-0.1487,-0.5566,0.1273,1.0,0.0,0.0,0.2094,-0.07837,-0.5186,1.0,0.0,0.0,0.0,0.0,6.26,0.2434667999999999,,,
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.6787,1.0,-0.3503,0.0904,-0.4814,-0.513,-0.0954,0.535,0.9176,-0.5557,1.175,1.174,1.174,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.3447,-0.1487,-0.5566,0.05066,1.0,0.0,0.0,0.2094,-0.07837,-0.5186,2.0,0.0,0.0,0.0,0.0,2.434,0.31714,,,
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.6787,1.0,-0.3503,1.052,-0.4814,-0.513,-0.0954,0.535,0.6754,-0.5557,0.9175,1.174,1.174,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.3447,-0.1487,-0.5566,0.04987,1.0,0.0,0.0,0.2094,-0.07837,-0.5186,3.0,0.0,0.0,0.0,0.0,2.35,0.0057587999999999,,,
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.6675,0.0,-0.3484,0.6357,-0.4814,-0.513,-0.0954,0.535,-0.1109,-0.5557,0.6753,0.917,1.174,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.3447,-0.1487,-0.5566,-0.009026,1.0,0.0,0.0,0.2094,-0.07837,-0.5186,0.0,1.0,0.0,0.0,0.0,-0.4194,-0.6348280000000002,,,
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.5674,0.0,-0.3462,1.538,-0.4814,-0.513,-0.0954,0.535,-1.0019,-0.5557,-0.111,0.6753,0.917,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.345,-0.1487,-0.5566,-0.04358,1.0,0.0,0.0,0.2094,-0.07837,-0.5186,0.0,2.0,0.0,0.0,0.0,-2.03,-0.0135319999999999,,,
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.59,0.0,-0.3442,0.811,-0.4814,-0.513,-0.0954,0.535,0.2274,-0.5557,-1.002,-0.11096,0.675,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.345,-0.1487,-0.5566,0.01512,1.0,0.0,0.0,0.2094,-0.07837,-0.5186,1.0,0.0,0.0,0.0,0.0,0.719,-0.8201040000000003,,,
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.4897,0.0,-0.3423,0.1277,-0.4814,-0.513,-0.0954,0.535,-1.0179,-0.5557,0.2273,-1.001,-0.11096,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.3452,-0.1487,-0.5566,-0.02219,0.0,0.0,0.0,0.2094,-0.07837,-0.5186,0.0,1.0,0.0,0.0,0.0,-1.051,-0.391196,,,
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.4119,0.0,-0.34,0.449,-0.4814,-0.513,-0.0954,0.535,-0.8085,-0.5557,-1.018,0.2272,-1.001,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.3455,-0.1487,-0.5566,-0.0384,-1.0,0.0,0.0,0.2094,-0.07837,-0.5186,0.0,2.0,0.0,1.0,-3.738,-1.857,-0.49336224,,,
0.803,-0.1503,0.9067,-0.0905,11.01,-1.0,-1.387,0.0,0.0,-0.596,-0.9946,0.4343,0.0,-0.3381,0.4404,-0.4814,-0.513,-0.0954,0.535,0.2350999999999999,-0.5557,-0.8086,-1.018,0.227,-0.4272,-0.4214,0.0,-1.0,-0.4229,0.0,-0.3452,-0.1487,-0.5566,0.004894,0.0,0.0,0.0,0.2094,-0.07837,-0.5186,1.0,0.0,0.0,0.0,0.0,0.2407,-0.7292139999999999,,,
