ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT,RF_Predictions,LSTM_Predictions,Prediction_Error,Adjusted_LSTM_Predictions
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.887,1.0,-0.171,0.1276,-0.51,-0.535,-0.2747,0.7866,-0.8202,-0.5703,-0.82,-0.82,-0.82,-0.9517,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3188,-1.014,-0.03665,-0.02545,-2.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,0.0,0.0,0.0,0.0,0.0,-0.8613,-0.5888319999999999,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.8394,0.0,-0.1705,1.222,-0.51,-0.535,-0.2747,0.7866,-0.8202,-0.5703,-0.82,-0.82,-0.82,-0.9517,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3196,-1.014,-0.03665,-0.02545,-2.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,0.0,1.0,0.0,0.0,0.0,-0.8613,-0.3681400000000001,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.8154,0.0,-0.1702,0.54,-0.51,-0.535,-0.2747,0.7866,-0.4209,-0.5703,-0.82,-0.82,-0.82,-0.9517,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3196,-1.014,-0.03665,-0.01523,-2.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,0.0,2.0,0.0,0.0,0.0,-0.529,-0.334608,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.7915,0.0,-0.1697,-0.1604,-0.51,-0.535,-0.2747,0.7866,-0.4264,-0.5703,-0.4207,-0.82,-0.82,-0.9517,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3198,-1.014,-0.03665,-0.02173,-2.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,0.0,3.0,0.0,0.0,0.0,-0.764,-0.539832,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.76,0.0,-0.1692,-0.3247,-0.51,-0.535,-0.2747,0.7866,-0.5759,-0.5703,-0.4263,-0.4207,-0.82,-0.9517,-0.9775,0.0,-1.0,-0.9683,0.0,-0.32,-1.014,-0.03665,-0.0187,-2.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,0.0,4.0,0.0,0.0,0.0,-0.6675,-0.3996399999999998,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.728,0.0,-0.1688,0.2559,-0.51,-0.535,-0.2747,0.7866,-0.5869,-0.5703,-0.576,-0.4263,-0.4207,-0.9517,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3206,-1.014,-0.03665,-0.00814,-2.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,0.0,5.0,0.0,0.0,0.0,-0.2957,-0.1810079999999999,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.744,0.0,-0.1683,-0.1301,-0.51,-0.535,-0.2747,0.7866,0.2989,-0.5703,-0.5864,-0.576,-0.4263,-0.9517,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3203,-1.014,-0.03665,0.0008106,-1.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,1.0,0.0,0.0,0.0,0.0,0.02998,-0.216768,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.712,0.0,-0.1678,-0.2986,-0.51,-0.535,-0.2747,0.7866,-0.5922000000000001,-0.5703,0.2988,-0.5864,-0.576,-0.952,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3208,-1.014,-0.03665,-0.004784,-1.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,0.0,1.0,0.0,0.0,0.0,-0.1753,-0.154632,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.6963,0.0,-0.1674,-0.0982,-0.51,-0.535,-0.2747,0.7866,-0.3017,-0.5703,-0.592,0.2988,-0.5864,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.321,-1.014,-0.03665,-0.001074,-1.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,0.0,2.0,0.0,0.0,0.0,-0.04007,-0.082816,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.712,0.0,-0.167,-0.4883,-0.51,-0.535,-0.2747,0.7866,0.3048,-0.5703,-0.3018,-0.592,0.2988,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3208,-1.014,-0.03665,0.0004785,0.0,-1.5,-1.5,-0.03726,-0.0643,-0.369,1.0,0.0,0.0,0.0,0.0,0.01804,0.3170280000000002,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.76,0.0,-0.1665,0.966,-0.51,-0.535,-0.2747,0.7866,0.9054,-0.5703,0.3044,-0.3018,-0.592,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3198,-1.014,-0.03665,0.008255,1.0,-1.0,-1.5,-0.03726,-0.0643,-0.369,2.0,0.0,0.0,0.0,0.0,0.308,0.310212,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.8,0.0,-0.166,0.9165,-0.51,-0.535,-0.2747,0.7866,0.7341,-0.5703,0.905,0.3044,-0.3018,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3193,-1.014,-0.03665,0.02306,1.0,-0.5,-1.5,-0.03726,-0.0643,-0.369,3.0,0.0,0.0,0.0,0.0,0.837,0.358172,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.776,0.0,-0.1656,-0.5156,-0.51,-0.535,-0.2747,0.7866,-0.4301,-0.5703,0.7334,0.905,0.3044,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3196,-1.014,-0.03665,-0.002363,1.0,-0.5,-1.5,-0.03726,-0.0643,-0.369,0.0,1.0,0.0,0.0,0.0,-0.08386,0.0711159999999999,,,
0.02486,-0.04056,-1.28,-0.1274,-11.96,-1.0,-1.073,1.0,0.0,2.11,1.831,0.776,0.0,-0.1652,-0.1504,-0.51,-0.535,-0.2747,0.7866,0.0001,-0.5703,-0.4302,0.7334,0.905,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3196,-1.014,-0.03665,0.0,1.0,-0.5,-1.5,-0.03726,-0.0643,-0.369,0.0,0.0,0.0,0.0,0.0,0.0,-0.687068,,,
0.02486,-0.502,-1.28,-0.1274,-11.96,-1.0,-1.073,0.0,0.0,2.11,1.831,0.712,0.0,-0.1647,-0.4883,-0.51,-0.535,-0.7456,0.7764,-1.1629,-0.5703,0.0,-0.4302,0.7334,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3208,-1.014,0.1256,-0.00355,0.0,-0.5,-1.5,0.4558,-0.5425,-0.369,0.0,1.0,0.0,0.0,0.0,-0.1277,0.7268520000000003,,,
-0.138,-0.01959,-1.28,-0.1274,-1.092,-0.857,-1.073,1.0,0.0,2.11,1.831,0.76,0.0,-0.1643,-0.1405,-0.51,-0.535,-0.2448,0.767,0.9054,-0.5703,-1.162,0.0,-0.4302,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3198,-0.5127,-0.232,0.00556,0.0,0.0,-1.0,0.0797,-0.1056,-0.369,1.0,0.0,0.0,0.0,0.0,0.2076,-0.4390465599999998,,,
-0.1608,-0.05038,-1.28,-0.1274,-0.3997,-0.7144,-1.073,1.0,0.0,2.11,1.831,0.752,0.0,-0.1638,0.2352,-0.51,-0.535,-0.2417,0.759,-0.1466,-0.5703,0.905,-1.162,0.0,-0.952,-0.9775,0.0,-1.0,-0.9683,0.0,-0.32,-0.4424,-0.2822,-0.002186,-1.0,-0.5,-1.0,0.1247,-0.1831,-0.369,0.0,1.0,0.0,0.0,0.0,-0.0794,-0.2623664,,,
-0.1486,-0.2935,-1.28,-0.1274,-8.26,-0.7144,-1.073,0.0,0.0,2.11,1.831,0.72,0.0,-0.1633,-0.3032,-0.51,-0.535,-0.4265,0.7476,-0.5893,-0.5703,-0.1466,0.905,-1.162,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3206,-0.478,-0.2568,-0.00403,-1.0,-0.5,-1.0,0.357,-0.422,-0.369,0.0,2.0,0.0,0.0,0.0,-0.1469,0.4120479999999999,,,
-0.1821,0.0687,-1.28,-0.1274,-1.691,-0.5713,-1.073,1.0,0.0,2.11,1.831,0.76,0.0,-0.163,-0.1405,-0.51,-0.535,-0.05518,0.7456,0.7511,-0.5703,-0.5894,-0.1466,0.905,-0.9526,-0.9775,0.0,-1.0,-0.9683,0.0,-0.3198,-0.0945,-0.5303,0.003431,0.0,0.0,-0.5,0.03918,-0.0774,-0.369,1.0,0.0,0.0,0.0,0.0,0.1274,-0.360904,,,
-0.1622,-0.1537,-1.28,-0.1274,-1.451,-0.5713,-1.073,0.0,0.0,2.11,1.831,0.736,0.0,-0.1625,0.249,-0.51,-0.535,-0.2817,0.747,-0.4401,-0.5703,0.7505,-0.5894,-0.1466,-0.9526,-0.9775,0.0,0.0,-0.9683,0.0,-0.32,-0.05188,-0.561,-0.002253,0.0,-0.5,-0.5,0.2279,-0.256,-0.369,0.0,1.0,0.0,0.0,0.0,-0.0818,-0.159684,,,
-0.1986,-0.0813,-1.28,-0.1274,-0.935,-0.5713,-1.073,0.0,0.0,2.11,1.831,0.744,0.0,-0.162,-0.5024,-0.51,-0.535,-0.2079,0.747,0.1488999999999999,-0.5703,-0.44,0.7505,-0.5894,-0.9526,-0.9775,0.0,0.0,-0.9683,0.0,-0.32,-0.0945,-0.5303,0.000711,0.0,-0.5,-0.5,0.1327,-0.2043,-0.2483,1.0,0.0,0.0,0.0,0.0,0.02617,0.226848,,,
-0.2263,0.03223,-1.28,-0.1274,-14.766,-0.4285,-1.073,1.0,0.0,2.11,1.831,0.76,0.0,-0.1616,-0.5093,-0.51,-0.535,-0.09204,0.75,0.2961999999999999,-0.5703,0.1487,-0.44,0.7505,-0.9526,-0.9775,1.0,-1.0,-0.9683,0.0,-0.3198,0.1771,-0.724,0.0007377,1.0,-0.5,0.0,0.00982,-0.0773,0.02206,2.0,0.0,0.0,0.0,0.0,0.02702,-0.4465639999999998,,,
-0.2305,-0.277,-1.28,-0.1274,-2.78,-0.4285,-1.073,0.0,0.0,2.11,1.831,0.728,0.0,-0.1611,-0.4954,-0.51,-0.535,-0.386,0.751,-0.5869,-0.5703,0.296,0.1487,-0.44,-0.9526,-0.9775,0.0,0.0,-0.9683,0.0,-0.3203,0.0794,-0.655,-0.002485,1.0,-0.5,0.0,0.2678,-0.312,-0.419,0.0,1.0,0.0,0.0,0.0,-0.0902,0.4010279999999999,,,
-0.1608,-0.0865,-1.28,-0.1274,-0.907,-0.4285,-1.073,0.0,0.0,2.11,1.831,0.752,0.0,-0.1606,0.6055,-0.51,-0.535,-0.1721,0.751,0.4486,-0.5703,-0.5864,0.296,0.1487,-0.9526,-0.9775,1.0,-1.0,-0.9683,0.0,-0.3198,0.1186,-0.6826,0.004517,1.0,0.0,0.0,0.04935,-0.133,0.02257,1.0,0.0,0.0,0.0,0.0,0.167,0.8879840000000001,,,
-0.2185,0.519,-1.28,-0.1274,-14.766,-0.2856,-1.073,1.0,0.0,2.11,1.831,0.823,0.0,-0.1602,0.8877,-0.51,-0.535,0.4106,0.757,1.3261,-0.5703,0.4482,-0.5864,0.296,-0.952,-0.9775,1.0,-1.0,-0.9683,0.0,-0.3186,0.2275,-0.76,0.01581,2.0,0.5,0.0,-0.4265,0.4182,1.022,2.0,0.0,0.0,0.0,0.0,0.5767,-0.3432120000000001,,,
-0.292,0.3704,-1.28,-0.1274,-0.1317,-0.1428,-1.073,1.0,0.0,2.11,1.831,0.8076,0.0,-0.1598,-0.17,-0.51,-0.535,0.371,0.7456,-0.2829,-0.5703,1.326,0.4482,-0.5864,-0.952,-0.9775,0.0,0.0,-0.9683,0.0,-0.3188,-0.05188,-0.5605,-0.001216,1.0,0.0,-0.5,-0.2715,0.2406,0.667,0.0,1.0,0.0,0.0,0.0,-0.0426,0.3259359999999998,,,
-0.1759,0.482,-1.28,-0.1274,0.398,0.0,-1.073,1.0,0.0,2.11,1.831,0.823,0.0,-0.1593,1.243,-0.51,-0.535,0.3826,0.76,0.2857,-0.5703,-0.283,1.326,0.4482,-0.952,-0.9775,0.0,0.0,-0.9683,0.0,-0.3186,0.1663,-0.716,0.00798,1.0,0.5,0.0,-0.3318,0.3306,0.7427,1.0,0.0,0.0,0.0,0.0,0.282,0.3568119999999999,,,
-0.1356,0.1848,-1.28,-0.1274,-0.4304,0.0,-1.073,1.0,0.0,2.11,1.831,0.7915,0.0,-0.1588,0.02075,-0.51,-0.535,0.0749,0.7627,-0.5659,-0.5703,0.2854,-0.283,1.326,-0.952,-0.9775,0.0,0.0,-0.9683,0.0,-0.3193,-0.014,-0.5874,-0.00559,1.0,0.5,0.0,-0.0944,0.02306,0.299,0.0,1.0,0.0,0.0,0.0,-0.1957,-0.293596,,,
-0.1805,0.000381,-1.28,-0.1274,-0.6074,0.1428,-1.073,1.0,0.0,2.11,1.831,0.776,0.0,-0.1584,-0.516,-0.51,-0.535,-0.0825,0.7646,-0.2879,-0.5703,-0.566,0.2854,-0.283,-0.952,-0.9775,0.0,0.0,-0.9683,0.0,-0.3196,0.2678,-0.7886,-0.001522,0.0,0.0,0.0,0.007565,-0.1448,0.05865,0.0,2.0,0.0,0.0,0.0,-0.05426,-1.3985704,,,
