
2024-04-14 18:41:56,558 - ERROR - Empty DataFrame: No data to process.
2024-04-14 18:42:35,258 - ERROR - Empty DataFrame: No data to process.
2024-04-14 18:42:59,744 - ERROR - Empty DataFrame: No data to process.
2024-04-14 18:43:56,773 - ERROR - Empty DataFrame: No data to process.
2024-04-14 18:45:21,476 - ERROR - Empty DataFrame: No data to process.
2024-04-14 18:50:26,115 - ERROR - Empty DataFrame: No data to process.
2024-04-14 18:50:31,168 - ERROR - Empty DataFrame: No data to process.
2024-04-14 18:52:00,256 - ERROR - Empty DataFrame: No data to process.
2024-04-14 18:53:25,983 - ERROR - Empty DataFrame: No data to process.
2024-04-14 18:56:30,750 - ERROR - Empty DataFrame: No data to process.
2024-04-15 00:21:05,983 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 279.95833587646484, End mean: 3.636666695276896
2024-04-15 00:21:07,718 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 467.9665129905523, End mean: 2.126255806102309
2024-04-15 00:21:30,228 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.8657036857840457, End mean: 0.00011839505995013112
2024-04-15 00:21:30,247 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.22362500056624413, End mean: 0.0020625000906875314
2024-04-15 00:21:30,307 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 31.414061442017555, End mean: 0.0030859374310238732
2024-04-15 00:21:33,685 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 14.187341762494437, End mean: 0.05265822737843171
2024-04-15 00:21:33,708 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 191.7750005722046, End mean: 7.428250014781952
2024-04-15 00:21:40,664 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1100.3999938964844, End mean: 1.8540000120798747
2024-04-15 00:21:40,740 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 218.01136363636363, End mean: 2.4834090864116494
2024-04-15 00:21:47,124 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 24.04936165505267, End mean: 0.7458723428401541
2024-04-15 00:21:53,377 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 16.0, End mean: 0.30762836105022273
2024-04-15 00:21:59,135 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 13.488124966621399, End mean: 0.34462500363588333
2024-04-15 00:22:05,480 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 82.58593702316284, End mean: 0.42506249994039536
2024-04-15 00:22:08,902 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 614006.4516129033, End mean: 17.654032384195634
2024-04-15 00:22:23,201 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 308.72812271118164, End mean: 2.3190624862909317
2024-04-15 00:22:23,243 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 34206.89655172414, End mean: 0.07827586219271364
2024-04-15 00:22:26,294 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 318.1096173799955, End mean: 0.6508076947468978
2024-04-15 00:22:44,746 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 15.33877538174999, End mean: 0.03672346879956211
2024-04-15 00:22:48,182 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.4855294171501607, End mean: 0.07070588184630165
2024-04-15 00:22:51,871 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 56.88479995727539, End mean: 0.39803627308677225
2024-04-15 00:22:51,888 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 142.21463608160252, End mean: 1.5192438989150814
2024-04-15 00:22:56,347 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 7.728749930858612, End mean: 0.15350000094622368
2024-04-15 00:22:58,793 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1215.5504984952966, End mean: 0.6456016320355085
2024-04-15 00:22:59,054 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 4.298000049591065, End mean: 0.01754200015217061
2024-04-15 00:23:03,366 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 117.34019897460938, End mean: 0.05347819998860355
2024-04-15 00:23:03,398 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 482480.3131377551, End mean: 0.08950000256299971
2024-04-15 00:23:03,980 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 69.69197515793789, End mean: 2.141975310113695
2024-04-15 00:23:10,355 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 958.111756756801, End mean: 0.016517567360219868
2024-04-15 00:23:11,267 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 299.3369565217391, End mean: 0.5248913019895554
2024-04-15 00:23:12,555 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 54.2244445376926, End mean: 0.3371111124753952
2024-04-15 00:23:17,072 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.3822943773362544, End mean: 0.01727272688665167
2024-04-15 00:23:17,100 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 628.8196721311475, End mean: 1.400327856423425
2024-04-15 00:23:24,306 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 9.662499904632568, End mean: 0.09945000025133288
2024-04-15 00:23:29,601 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.2621686804411282, End mean: 0.002032289170682466
2024-04-15 00:23:29,625 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2336.933349609375, End mean: 0.09755555664499599
2024-04-15 00:23:29,644 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 312.07272708777225, End mean: 2.4035454591115317
2024-04-15 00:23:35,106 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1144.0449438202247, End mean: 0.18837078694212303
2024-04-15 00:23:35,123 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.9877777777405249, End mean: 0.00021041666716170107
2024-04-15 00:23:38,507 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.2570408144775702, End mean: 0.012448979674705396
2024-04-15 00:23:43,545 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 61114.545454545456, End mean: 0.5533333323670157
2024-04-15 00:23:44,678 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 46664.51612903226, End mean: 0.031000000574896346
2024-04-15 00:23:44,699 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 81.36615342360277, End mean: 0.41069231125024647
2024-04-15 00:23:52,148 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 60.77999962700738, End mean: 2.9944444629881115
2024-04-15 00:23:53,551 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 3835.4666666666667, End mean: 1.5798666675885518
2024-04-15 00:23:57,754 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 9.517561983471074, End mean: 0.15198347175663166
2024-04-15 00:23:58,255 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 249.89473684210526, End mean: 0.9431579081635726
2024-04-15 00:24:00,419 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 3.1897435814906387, End mean: 0.07269230766747238
2024-04-15 00:24:07,228 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 22.808823641608743, End mean: 0.047705881516723
2024-04-15 00:24:07,771 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2431.243379237288, End mean: 3.941271185874939
2024-04-15 00:24:07,791 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 7380.0, End mean: 2.822272712534124
2024-04-15 00:24:10,285 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.46668750420212746, End mean: 0.0010000000474974
2024-04-15 00:24:11,009 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 8250.0, End mean: 5.049228588740031
2024-04-15 00:24:11,039 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.41124999336898327, End mean: 0.010624999878928
2024-04-15 00:24:11,079 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.2912359472071187, End mean: 0.013097752866680492
2024-04-15 00:24:18,158 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 338201.92307692306, End mean: 0.0035771795102736985
2024-04-15 00:24:21,061 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1166.466480152027, End mean: 2.3108918924589417
2024-04-15 00:24:35,216 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 11792.34693877551, End mean: 55.0
2024-04-15 00:24:35,234 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 178.17313476107014, End mean: 1.6171641847980556
2024-04-15 00:24:36,119 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2579.764705882353, End mean: 0.0008977647062719425
2024-04-15 00:24:37,065 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 41.27065225269484, End mean: 0.0001135869549572147
2024-04-15 00:24:43,317 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1555.9598214285713, End mean: 4.831999983106341
2024-04-15 00:24:43,752 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 9.757115254035362, End mean: 0.18546154063481543
2024-04-15 00:24:49,356 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 169.88225875362272, End mean: 0.8184516064582332
2024-04-15 00:24:49,386 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 18469065175.930435, End mean: 0.013385652143346173
2024-04-15 00:24:49,740 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 49.611000299453735, End mean: 0.7445312533527613
2024-04-15 00:24:50,446 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.6600425535059989, End mean: 0.014063829793891975
2024-04-15 00:24:53,839 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 248887.1794871795, End mean: 0.10999999940395351
2024-04-15 00:24:53,859 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 8715.555555555555, End mean: 9.999999747378752e-05
2024-04-15 00:25:08,931 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 340.0, End mean: 0.1216666661202907
2024-04-15 00:25:08,954 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 6.469999980926514, End mean: 0.314000004529953
2024-04-15 00:25:24,576 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 319.54405737704917, End mean: 0.5421311288583474
2024-04-15 00:25:25,725 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 9.3967439994812, End mean: 0.0005274400042835206
2024-04-15 00:25:26,586 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 62.12906241416931, End mean: 1.625156257301569
2024-04-15 00:25:29,458 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 4.585833345140729, End mean: 0.0061459522625053956
2024-04-15 00:25:38,882 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 81.83731192973123, End mean: 1.5189402957460774
2024-04-15 00:25:39,998 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 22.61780753968254, End mean: 1.0502380936864824
2024-04-15 00:25:40,033 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 46756.80272108843, End mean: 0.016530611875409915
2024-04-15 00:25:42,000 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 124.29681812633167, End mean: 0.3226363625038754
2024-04-15 00:25:45,815 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 95.3785697392055, End mean: 2.5903571588652476
2024-04-15 00:25:47,973 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 21.25457057823129, End mean: 1.0219727860016077
2024-04-15 00:25:48,174 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1512.7586206896551, End mean: 1.4454023043314617
2024-04-15 00:25:55,182 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 402.24375, End mean: 3.0396250024437905
2024-04-15 00:26:06,531 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.1435855560832553, End mean: 9.999999747378752e-06
2024-04-15 00:26:06,568 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2511.7468839946546, End mean: 0.03965014472324627
2024-04-15 00:26:10,429 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2.9428571316660666, End mean: 0.06530612190158994
2024-04-15 00:26:12,443 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 5562.821734884511, End mean: 0.04013586963486408
2024-04-15 00:26:12,481 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 72.42647058823529, End mean: 0.8883970546371797
2024-04-15 00:26:12,505 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 46.92840931632302, End mean: 0.496454540301453
2024-04-15 00:26:13,698 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 55.40000057220459, End mean: 1.3004999905824661
2024-04-15 00:26:13,725 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 309.78529268152573, End mean: 4.452941193300135
2024-04-15 00:26:19,817 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 251077.0611822289, End mean: 0.00013204819145147244
2024-04-15 00:26:19,849 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 162.46839282696064, End mean: 0.8067669256375386
2024-04-15 00:26:22,479 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 369.68485021109535, End mean: 7.917575730217828
2024-04-15 00:26:27,081 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 9.640740535877368, End mean: 0.12962962928469526
2024-04-15 00:26:27,125 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 17743.103448275862, End mean: 5.88772413648408
2024-04-15 00:26:27,165 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2914.025974025974, End mean: 29.71025987104936
2024-04-15 00:26:56,157 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 7.846504297011938, End mean: 0.009563418835576614
2024-04-15 00:26:56,893 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.841874923557043, End mean: 0.00013750000061917738
2024-04-15 00:26:58,405 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 7691379.310344827, End mean: 1.3864655165836728
2024-04-15 00:27:18,919 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 18.747291604677837, End mean: 9.999999747378752e-05
2024-04-15 00:27:19,752 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 662.5, End mean: 1.0482823560254046
2024-04-15 00:27:37,426 - ERROR - Data is outdated. Last date in dataset: 2018-06-28 00:00:00
2024-04-15 00:27:37,448 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 78.08550071716309, End mean: 2.782625013589859
2024-04-15 00:27:37,466 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.0459016395396874, End mean: 0.0018744262452542416
2024-04-15 00:27:42,257 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.2887755157996197, End mean: 8.163265122174326e-05
2024-04-15 00:27:45,427 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 60.20086342947824, End mean: 2.407170057296753
2024-04-15 00:27:45,461 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1522.6754090356046, End mean: 2.0913934336333977
2024-04-15 00:27:45,536 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 3131.352325869278, End mean: 0.010851408444299033
2024-04-15 00:27:45,538 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 379.5744410569106, End mean: 6.959349601249385
2024-04-15 00:27:47,396 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.33057142666408, End mean: 0.014848857213343844
2024-04-15 00:27:51,514 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 25.487716674804688, End mean: 0.43274860829114914
2024-04-15 00:28:09,087 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1214.032258064516, End mean: 0.0003190322623272227
2024-04-15 00:28:11,475 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 3.3125, End mean: 0.0015833334085376082
2024-04-15 00:28:15,701 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 33.202920390441356, End mean: 1.238584063221923
2024-04-15 00:28:19,470 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 6.106875002384186, End mean: 0.19218750018626446
2024-04-15 00:28:29,392 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 606842.5324675324, End mean: 0.49396103775346434
2024-04-15 00:28:32,791 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 70.56666660308838, End mean: 1.8683333198229473
2024-04-15 00:28:32,817 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 10.473999913533529, End mean: 0.13940000161528585
2024-04-15 00:28:35,009 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.09000000357627859, End mean: 9.999999747378752e-05
2024-04-15 00:28:35,046 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 615850.8582089553, End mean: 1.8479850728120377
2024-04-15 00:28:41,882 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 8.02357153211321, End mean: 0.1672857149371079
2024-04-15 00:28:45,253 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 12.304999958385121, End mean: 0.18831818008964707
2024-04-15 00:28:49,845 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 6.164347830026046, End mean: 0.1676086981011473
2024-04-15 00:29:06,515 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 199287.0, End mean: 0.7604833384354909
2024-04-15 00:29:08,323 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 21.86666660682828, End mean: 0.0008735294024660559
2024-04-15 00:29:11,007 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2616.893203883495, End mean: 0.1894174767206016
2024-04-15 00:29:13,800 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1815.8840219003182, End mean: 2.4453703429963856
2024-04-15 00:29:13,844 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 210.18472780000178, End mean: 0.5635164262504753
2024-04-15 00:29:24,052 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 16.422500014305115, End mean: 0.001631250015634525
2024-04-15 00:29:28,693 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 174.28891985533667, End mean: 0.3174278700693709
2024-04-15 00:29:51,705 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 79.46666666666667, End mean: 2.0899999777475995
2024-04-15 00:29:55,874 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 182.81666819254556, End mean: 0.6291666527589163
2024-04-15 00:29:55,908 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 6462.4, End mean: 0.00012933333108471192
2024-04-15 00:29:56,560 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 144.95113881429037, End mean: 3.314333359400431
2024-04-15 00:29:57,251 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 9.935000038146972, End mean: 0.49240000247955323
2024-04-15 00:29:58,258 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 92.84289103540881, End mean: 0.006186206795973648
2024-04-15 00:30:13,420 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 8.455357142857142, End mean: 0.23693877661309273
2024-04-15 00:30:19,450 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 13890.30612244898, End mean: 1.5673469313147927
2024-04-15 00:30:19,471 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 219.760531811004, End mean: 1.4545957484143845
2024-04-15 00:30:29,253 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 10803.684210526315, End mean: 0.0005718947385167715
2024-04-15 00:30:29,275 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 8.78367348430919, End mean: 0.2839617683571212
2024-04-15 00:30:29,324 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 494986.1082474227, End mean: 1.2934639171226738
2024-04-15 00:30:31,935 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 9.851190476190476, End mean: 0.03599142858625518
2024-04-15 00:30:37,478 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 58.72656202316284, End mean: 1.2278125025331974
2024-04-15 00:30:42,289 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 45584761778.79365, End mean: 8.690475970936296e-05
2024-04-15 00:30:44,616 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 9.992142813546318, End mean: 0.37000000051089693
2024-04-15 00:30:58,627 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 363095.2380952381, End mean: 0.00018863945539725254
2024-04-15 00:30:58,651 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 512.1964285714286, End mean: 1.714428564267499
2024-04-15 00:31:01,209 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 45.325892857142854, End mean: 1.6612142835344588
2024-04-15 00:31:02,919 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 8.033199963569642, End mean: 0.012660000063478888
2024-04-15 00:31:02,942 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 6.340930342674255, End mean: 0.0011089285606950394
2024-04-15 00:31:02,973 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 17.99021739545076, End mean: 0.014138043517406235
2024-04-15 00:31:05,927 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 3911.603702498071, End mean: 9.999999747378752e-05
2024-04-15 00:31:06,532 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 8486213252.517647, End mean: 0.19882352983250337
2024-04-15 00:31:38,412 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 9.702515602111816, End mean: 0.0010000000474974
2024-04-15 00:31:39,121 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 565.0637842126795, End mean: 0.9347026992488552
2024-04-15 00:31:48,839 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 845.3088366450096, End mean: 0.0031838775564896967
2024-04-15 00:31:48,871 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 4541.94458623293, End mean: 17.42992939668543
2024-04-15 00:31:49,539 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.0099999904632568, End mean: 0.01150235289013848
2024-04-15 00:31:50,501 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.6480624973773956, End mean: 0.027000000583939227
2024-04-15 00:31:50,526 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.8307964738491362, End mean: 0.002288672586014892
2024-04-15 00:31:51,183 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2148.9951469607468, End mean: 1.7931707356034257
2024-04-15 00:31:57,037 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.8577948704075354, End mean: 0.010820512815068111
2024-04-15 00:31:57,818 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 138.84260890794837, End mean: 4.372391337933748
2024-04-15 00:32:05,070 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.0291156696320392, End mean: 0.001383061234072614
2024-04-15 00:32:07,550 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.0856500446796418, End mean: 9.999999747378752e-05
2024-04-15 00:32:17,578 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 226.65304016113282, End mean: 2.6982000207901002
2024-04-15 00:32:20,773 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 581.1094947000151, End mean: 1.719514562088309
2024-04-15 00:32:29,618 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2.5673124939203262, End mean: 0.010812499851454
2024-04-15 00:32:29,641 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 361.5, End mean: 1.3531250059604645
2024-04-15 00:32:45,019 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 5.583684468811208, End mean: 8.18181797512807e-05
2024-04-15 00:32:45,048 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 57.48333372893157, End mean: 1.104074098445751
2024-04-15 00:32:45,646 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 73.72448979591837, End mean: 1.08163264292438
2024-04-15 00:32:51,764 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 20530.976786629097, End mean: 1.762131145743073
2024-04-15 00:32:57,389 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 58.320833418104385, End mean: 2.6458333002196417
2024-04-15 00:33:02,398 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 109.18095252627418, End mean: 3.523809546516055
2024-04-15 00:33:03,353 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 8.803030303030303, End mean: 0.023787878256178206
2024-04-15 00:33:03,376 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 4.872116612063514, End mean: 0.060659985627151136
2024-04-15 00:33:14,929 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 344.8672021484375, End mean: 3.1560799884796142
2024-04-15 00:33:18,380 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.9323287677683242, End mean: 0.0015035616449233092
2024-04-15 00:33:22,417 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 81.23081083555479, End mean: 3.397432425537625
2024-04-15 00:33:33,656 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 255.296875, End mean: 5.456250041723251
2024-04-15 00:33:37,117 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.397727283564481, End mean: 0.009433636134913633
2024-04-15 00:33:43,234 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 17.73193553186232, End mean: 0.2538029048591852
2024-04-15 00:33:47,875 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 1.2917977504515916, End mean: 0.0008448314636531999
2024-04-15 00:33:52,971 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 386.316154284355, End mean: 19.17307682526417
2024-04-15 00:33:54,716 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 147906.71641791044, End mean: 0.40447760940487704
2024-04-15 00:34:03,484 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 152.507141658238, End mean: 3.1957142693655833
2024-04-15 00:34:09,780 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 338.15257352941177, End mean: 4.478455880109002
2024-04-15 00:34:15,809 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 4994.071097995924, End mean: 9.202898318239866e-05
2024-04-15 00:34:19,123 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 2491.121253967285, End mean: 1.7764583354194958
2024-04-15 00:34:19,152 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 4.745205513418537, End mean: 0.02180958901570263
2024-04-15 00:34:20,511 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 13.315714529582433, End mean: 0.0694285705685615
2024-04-15 00:34:36,067 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 90783.33333333333, End mean: 4.2879166553417845
2024-04-15 00:34:36,135 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 334.0125, End mean: 2.671374997496605
2024-04-15 00:34:36,160 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 262.55175640708524, End mean: 0.17234824650120317
2024-04-15 00:34:38,068 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 0.5270689616258117, End mean: 4.931034358190212e-05
2024-04-15 00:34:39,233 - ERROR - Signs of reverse stock splits detected or high initial prices: Start mean: 41.87143236048081, End mean: 0.22694117663537755
