Date,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
2006-01-27,,,,,,,,False,False,,,0.0,True,0.0,0.81080875,,,,,,,,,,,,0,0,,0,0.01666705,,,,,,,,,,0.0,0.0,False,False,0.0,
2006-01-30,,,,,,,,False,False,,,-0.5405426,False,1.0,0.54348035,,,,,-0.00540543,,,,,,,0,0,,0,-0.0583334,,,-90.00034332,,,,,,,0.0,1.0,False,False,0.0,-4.86488342
2006-01-31,,,,,,,,False,False,,,-0.5405426,False,2.0,1.08696069,,,,,0.0,,-0.00540543,,,,,0,0,,0,-0.01842107,,,0.0,,,,,,,0.0,0.0,False,False,0.0,0.0
2006-02-01,,,,,,,,False,False,,,-1.35135135,False,3.0,0.0,,,,,-0.00815215,,0.0,-0.00540543,,,,0,0,,0,-0.16551689,,,-14.99996185,,,,,,,0.0,1.0,False,True,-1.35135135,-0.81521534
2006-02-02,,,,,,,,False,False,,,-1.35135135,False,4.0,0.0,,,,,0.0,,-0.00815215,0.0,-0.00540543,,,0,0,,0,-0.16551689,,,0.0,0.0,,,,,,0.0,0.0,False,False,0.0,0.0
2006-02-03,,,,,,,,False,False,,,-1.35135135,False,5.0,0.0,,,,,0.0,,0.0,-0.00815215,0.0,,,0,0,,0,-0.16551689,,,0.0,0.0,,,,,,0.0,0.0,False,False,0.0,0.0
2006-02-06,,,,,,,,False,False,,,0.0,True,0.0,4.55764289,,,,,0.02191779,,0.0,0.0,-0.00815215,18.38571412,,0,0,,0,0.23763439,,,159.99984741,1.0,,,,,,1.0,0.0,False,False,0.0,8.76711493
2006-02-07,,,,,,,,False,False,,,-4.82573532,False,1.0,0.0,,,,,-0.04825735,,0.02191779,0.0,0.0,18.27857127,,0,0,,0,-0.64166631,,,-179.99992371,1.0,,,,,,0.0,1.0,False,True,-4.82573532,-9.65147064
2006-02-08,,,,,,,,False,False,,,-2.14477012,False,2.0,0.0,,,,,0.02816901,,-0.04825735,0.02191779,0.0,18.25714275,,0,0,,0,-0.13532305,,,150.0,2.0,,,,,,1.0,0.0,True,False,2.81690141,8.45070423
2006-02-09,,,,,,,,False,False,,,-0.80428752,False,3.0,0.0,,,,,0.01369863,,0.02816901,-0.04825735,0.02191779,18.27142852,,0,0,,0,0.11299053,,,25.0,3.0,3.0,,,,,2.0,0.0,True,False,1.36986301,1.36986301
