Date,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
2000-10-19,7.108924430782032,-10.48230425,-18.15773826,-4.95669643,1.3249905,3.0,134.0,False,False,1.29508398,1.14864125,-43.63365599,False,155.0,6.75144770482264,2.11348865,2.07291159,-9.52923336,-37.69662168,-0.07339487295618115,5.42978033,0.00981595,-0.02511962,-0.01531213,49.98214286,56.23958333,0,1,55.153125,0,5.44057213,24.60850112,22.70399888,-7144912.5,2.0,3.0,4.0,19.906244965589778,-6.80641266,0.13899898,0.0,1.0,False,False,0.0,-138904.73876063
2000-10-20,7.108924430782032,-10.79260922,-20.22052862,-6.11026786,0.02960274,2.0,133.0,False,False,1.33030391,1.17660666,-45.04839911,False,156.0,4.06504065,2.31695764,2.29256461,-10.3510053,-38.70360613,-0.02509908,5.70589762,-0.07339940731326001,0.00981595,-0.02511962,49.80357143,55.66666667,0,1,54.509375,0,4.24536292,21.75824176,24.36675824,-1392225.0,1.0,3.0,3.0,19.906244965589778,-8.37207895,0.13264435,0.0,2.0,False,True,-8.32298137,-29426.15587847
2000-10-23,7.108924430782032,-8.88302551,-19.90908599,-6.98794643,-0.17693439,1.0,132.0,False,False,1.32329151,1.17387066,-44.89947878,False,157.0,4.86486486,2.50147986,2.57357436,-8.23913827,-39.95204472,0.00271003,5.9281566,-0.02509908,-0.07340490666151404,0.00981595,49.625,55.16041667,0,1,53.921875,0,4.36788171,24.39613527,21.85386473,47300.0,2.0,4.0,4.0,19.54614782,-6.69791497,0.17646456,1.0,0.0,False,False,0.0,1025.47425474
2000-10-24,7.10608568,-2.8489774,-15.82163287,-7.70339286,-0.67927848,0.0,131.0,False,False,1.25901452,1.11689281,-42.14445272,False,158.0,4.63320463,2.61875928,2.83963511,-2.44093975,-40.69689977,0.05,5.86597413,0.00271003,-0.02509908,-0.07341027526896964,48.98214286,54.76458333,0,1,53.353125,0,6.67173622,30.73496659,17.82753341,1585218.75,3.0,5.0,5.0,12.8940317,-1.10311991,0.29582995,2.0,0.0,True,False,10.36931818,34275.0
2000-10-25,7.108924430782032,-7.33520718,-20.82815915,-8.39120536,1.57468071,0.0,130.0,False,False,1.33734149,1.1888092,-45.64408042,False,159.0,5.89041096,2.6447868,3.06667385,-7.60996224,-41.16690403,-0.06048906,5.78907188,0.05,0.00271003,-0.02509908,48.03571429,54.29583333,0,1,52.565625,0,3.73125065,31.08108108,14.54391892,-1076887.5,2.0,5.0,5.0,18.66606287,-6.46374464,0.20027039,0.0,1.0,False,False,0.0,-22175.28957529
2000-10-26,6.65796345,-2.1086262,-16.83269365,-8.6584375,-0.71253352,0.0,129.0,False,False,1.2689752,1.13581593,-42.96351452,False,160.0,4.17754569,2.6139122,3.25405221,-2.29246704,-41.62529361,0.04931507,5.28824183,-0.06048906,0.05,0.00271003,47.59821429,53.91875,0,1,51.79375,0,5.9773128,41.23222749,6.64277251,888075.0,3.0,5.0,6.0,12.4866238,-0.67702348,0.3147423,1.0,0.0,False,False,0.0,19464.65753425
2000-10-27,6.36216798,1.85540627,-13.47590967,-8.6546875,-1.87991237,1.0,128.0,True,False,1.21936917,1.09212581,-40.72970961,False,161.0,2.63819095,2.59061687,3.39113128,2.05592564,-41.92371484,0.03916449,4.78158216,0.04931507,-0.06048906,0.05,47.35714286,53.65833333,0,1,51.20625,0,7.84932298,48.34123223,1.40876777,411750.0,4.0,5.0,7.0,8.23482889,3.59354374,0.4238615,2.0,0.0,True,False,7.71312585,8600.52219321
2000-10-30,6.60552159,-1.1176255,-16.08893919,-8.69473214,-1.60236161,1.0,127.0,False,False,1.25779322,1.12568279,-42.5912137,False,162.0,3.24254215,2.53560626,3.46459074,-0.77544791,-42.14255939,-0.03140704,4.05963462,0.03916449,0.04931507,-0.06048906,47.48214286,53.41666667,0,1,50.50625,0,6.28355236,47.11316397,1.07433603,-448906.25,3.0,5.0,7.0,11.01284274,0.8099648,0.35720698,0.0,1.0,False,False,0.0,-9023.24120603
2000-10-31,6.13620448,4.10060142,-11.11401588,-8.38580357,-4.66902993,2.0,126.0,True,False,1.18639881,1.06367472,-39.24050633,False,163.0,3.67647059,2.39535406,3.43398414,4.7351878,-41.98750683,0.05836576,3.4707483,-0.03140704,0.03916449,0.04931507,48.17857143,53.225,0,1,50.08125,0,9.09263066,56.59090909,-5.59090909,629718.75,3.0,6.0,8.0,5.56499467,6.82188316,0.56617809,1.0,0.0,True,False,7.50988142,13068.09338521
2000-11-01,5.90441305,3.92458987,-10.71233892,-8.07428571,-0.04292335,3.0,125.0,True,False,1.17901971,1.06093145,-39.01712584,False,164.0,2.31990232,2.24616597,3.32287154,4.81594577,-41.81908705,0.00367647,2.71810715,0.05836576,-0.03140704,0.03916449,48.88392857,53.06458333,0,1,49.671875,0,9.27522334,56.6893424,-5.5018424,56381.25,4.0,6.0,8.0,4.06121915,5.85706769,0.63940078,2.0,0.0,False,False,0.0,1105.51470588
