Date,Close,Level_Distance,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1990-10-16,11.14583302,0.45456728,3.40454009,3.91231778,-7.96253405,-1.38391382,-0.53988566,7.0,0.0,1,0,1.12055945,1.05246865,-16.40625039,0,93.0,5.79439839,0.10797286,0.32236972,4.50948315,-20.01323986,-0.00416669,-0.03776979,0.34657098,0.04974419409790498,0.04977738761333093,0.0,0.01414138,-0.03131113,0.08765952,10.79761887,10.97638884,0,1,10.70833325,0,-0.8376348,60.2409602,0,0,0,0,-398737.5,3.0,5.0,8.0,0.98409914,5.57233395,0.0,1.0,0,0,0.0,-34423.38223967
1990-10-17,11.1875,0.45793842,3.19233839,3.58225494,-7.55246453,-1.3008632,-0.08436504,8.0,0.0,1,0,1.11361798,1.04977122,-16.093748,0,94.0,2.04841145,0.07337915,0.27884925,4.42352063,-19.64812957,-0.00601862,0.00373835,0.35322208,-0.03776979,0.04977738761333093,0.049778247944480505,0.0,0.01414138,0.08120086,10.87499986,10.9541666,0,1,10.7135416,0,-0.79396822,66.2337728,0,0,0,0,15950.12168884,3.0,5.0,9.0,0.73221459,5.54195685,1.0,0.0,0,0,0.0,1431.03899608
1990-10-18,11.33333302,0.44388121,3.09873918,4.22881984,-6.29091432,-1.22065489,0.18049104,9.0,0.0,1,0,1.09811978,1.03614499,-15.00000036,0,95.0,1.47058267,0.08475526,0.23801773,4.44031444,-18.6138034,-0.02175922,0.01303535,0.37890717,0.00373835,-0.03776979,0.049778247944480505,0.049769971755442705,0.0,0.07079782,11.02083315,10.94305547,0,1,10.7385416,0,-0.64570664,66.0130717,0,0,0,0,85049.81460571,4.0,5.0,9.0,-0.38501583,6.23908645,2.0,0.0,0,0,0.0,7602.21806532
1990-10-19,11.41666698,0.46261046,2.97184559,4.45201195,-5.55957422,-1.15869058,0.05277882,10.0,0.0,1,0,1.08858704,1.02915013,-14.37499557,0,96.0,2.91971352,0.11118864,0.20524666,4.51161128,-18.07130005,0.00509256,0.007353,0.40745716,0.01303535,0.00373835,-0.03776979,0.049769971755442705,0.0497776252471029,0.08383318,11.157738,10.92986104,0,1,10.7760416,0,-0.55922829,63.3802885,0,0,0,0,66500.50735473,4.0,6.0,9.0,-0.83476694,6.43555222,3.0,0.0,0,0,0.0,5867.69199
1990-10-22,11.5,0.52348328,2.92443044,4.74383388,-4.83414947,-1.1050001,0.06554833,10.0,0.0,1,0,1.08004141,1.0215528,-13.74999794,0,97.0,2.17391304,0.13745756,0.17634154,4.90230657,-17.78064289,0.0680556,0.00729924,0.42518703,0.007353,0.01303535,0.00373835,-0.03776979,0.0497776252471029,0.04138532,11.30654757,10.9229166,0,1,10.83333325,0,-0.47377059,62.0437983,0,0,0,0,47599.81842041,4.0,7.0,9.0,-1.09883767,6.74264846,4.0,0.0,0,0,0.0,4169.32704482
1990-10-23,11.45833302,0.47766518,2.90909119,3.95571597,-5.13152491,-1.05580372,-0.16613523,10.0,0.0,1,0,1.08318185,1.02500003,-14.06250034,0,98.0,1.27273286,0.16243688,0.16252468,4.12008454,-17.46309077,0.16111109,-0.00362322,0.44410739,0.00729924,0.007353,0.01303535,0.00373835,-0.03776979,-0.00634385,11.37499986,10.92430547,0,1,10.8749999,0,-0.51385195,60.58393283,0,0,0,0,-21350.16288757,4.0,7.0,8.0,-0.46200078,6.00046247,0.0,1.0,0,0,0.0,-1856.53590327
1990-10-24,11.52083302,0.52371161,2.8287271,4.14312459,-4.56549959,-1.00947931,0.04737666,10.0,0.0,1,0,1.07612636,1.01955182,-13.59375032,0,99.0,0.54249549,0.18256383,0.16073456,4.51692765,-17.32798541,0.15416671,0.00545455,0.45389599,-0.00362322,0.00729924,0.007353,0.01303535,0.00373835,0.02780272,11.36607129,10.92430547,0,1,10.92916656,0,-0.45066896,60.0,0,0,0,0,14512.5,4.0,7.0,8.0,-0.66512171,6.13180771,1.0,0.0,0,0,0.0,1266.54548968
1990-10-25,11.52083302,0.51324128,2.8287271,3.71064832,-4.51524052,-0.95699421,-0.10438408,10.0,0.0,1,0,1.07557482,1.01900028,-13.59375032,0,100.0,1.08499099,0.20195493,0.17247794,3.98703153,-16.90670615,0.17777782,0.0,0.43263795,0.00545455,-0.00362322,0.00729924,0.007353,0.01303535,0.02951892,11.41964272,10.92986101,0,1,10.99791656,0,-0.44882967,61.83205387,0,0,0,0,0.0,3.0,7.0,8.0,-0.57097604,5.57862676,0.0,0.0,0,0,0.0,0.0
1990-10-26,11.33333302,0.48086558,2.70483281,1.5737516,-6.01812528,-0.90132457,-0.57588231,11.0,0.0,1,0,1.09108328,1.03698663,-15.00000036,0,101.0,1.65441181,0.21780907,0.19191022,1.93306012,-16.61194166,0.08564805,-0.01627486,0.40697469,0.0,0.00545455,-0.00362322,0.00729924,0.007353,0.01648357,11.44047601,10.93194434,0,1,11.04895821,0,-0.63455411,62.79069767,0,0,0,0,-88312.5,2.0,6.0,8.0,1.06563689,3.72791593,0.0,1.0,0,0,0.0,-7665.46133267
1990-10-29,11.0625,0.46831048,2.83831149,-1.32731477,-8.2077168,-0.8403573,-1.84340805,11.0,0.0,0,0,1.11779931,1.06103308,-17.03124802,0,102.0,3.95480226,0.22782781,0.21035078,-0.7532276,-16.40156151,-0.04074071,-0.02389703,0.39455585,-0.01627486,0.0,0.00545455,-0.00362322,0.00729924,-0.00714429,11.40178558,10.92569434,0,1,11.07083321,0,-0.90324679,64.28571429,0,0,0,0,-114399.86572266,1.0,5.0,8.0,3.56702828,1.60463687,0.0,2.0,0,0,0.0,-10094.10608219
