Date,Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
2013-04-19,36.29000092,35.58469424,35.64523034,35.52415814,-1.77671688,2.11034102,5.18789742,-3.30439747,3.06656722,2.20890453,14.39613709,3.78261364,0.2228348,7.0,2.0,1,1,0.90482106,0.84348972,-10.10651009,0,141.0,4.79470328,0.20245813,0.42628197,1.93950872,-11.81683036,0.08444468,0.00609929,0.54837482,0.01234911,0.04035489,0.00571583,0.00342365,35.63714273,35.9226663,0,1,35.65899944,0,4.85199397,57.48589557,0,0,0,0,358425.98876953,3.0,7.0,10.0,0.15494833,4.04200612,2.0,0.0,6.0,5.0,0,0,0.0,9936.95569177
2013-04-22,36.66999817,35.68805652,35.75794736,35.61816568,-2.48718531,2.86837345,4.03548913,-3.30439747,3.04452804,3.08007092,15.37759098,3.79168502,0.39438843,8.0,3.0,1,1,0.89716471,0.83627415,-9.16522383,0,142.0,2.39977447,0.13596143,0.41110785,2.8440663,-11.6771833,0.02488895,0.01047113,0.5783088,0.00609929,-0.01980736,-0.00710429,0.01080469,35.87714222,35.92299957,0,1,35.67899933,0,5.20913323,56.876796,0,0,0,0,343175.51956177,4.0,7.0,10.0,-0.85277416,4.50278449,3.0,0.0,6.0,5.0,0,0,0.0,9456.47591359
2013-04-23,37.33000183,35.84443226,35.92277878,35.76608575,-3.76968386,4.18943478,4.69179832,-3.30439747,2.96199893,4.34870087,17.23252702,3.93158522,0.41188336,9.0,4.0,1,1,0.88262557,0.82338559,-7.53033733,0,143.0,4.09858698,0.14954123,0.37898384,3.73960721,-10.86368538,0.00311135,0.01799846,0.6828974,0.01047113,0.01234911,0.04035489,0.00590715,36.18285697,35.93399963,0,1,35.74299946,0,5.8112003,71.67187891,1,0,0,0,1276843.0847168,4.0,7.0,11.0,-2.14354657,5.81557198,4.0,0.0,6.0,5.0,0,0,0.0,34819.82951933
2013-04-24,37.61999893,36.01353385,36.104561,35.9225067,-4.02827743,4.51220702,5.46864559,-3.30439747,2.91828043,4.62247337,17.92733451,4.05685663,0.06295501,10.0,5.0,1,1,0.87716263,0.81879702,-6.81198928,0,144.0,2.09994933,0.21956136,0.35688271,3.96086438,-10.36241255,0.01800028,0.00776847,0.79857196,0.01799846,0.00609929,-0.01980736,0.00251678,36.56571415,35.92699954,0,1,35.81699944,0,6.06568146,70.62604017,1,0,0,0,336338.63754272,5.0,7.0,11.0,-2.39624227,6.14424211,5.0,0.0,6.0,5.0,0,0,0.0,9009.87465966
2013-04-25,43.38999939,36.71605438,37.03213581,36.39997294,-14.65283168,16.10976387,20.22591913746164,-3.30439747,3.42738616,14.646104821657813,35.64143474,4.55624958,3.05201519,11.0,6.0,1,1,0.77151171,0.70296399,0.0,1,0.0,8.302433965992094,0.7010522,0.61734939,13.88696572,-12.19363922,0.24844403,0.07734778302705048,1.87412977,0.00776847,0.01047113,0.01234911,-0.02398875,37.57142857,36.11966616,0,1,36.17599945,0,11.52412491,84.59599495,1,0,0,0,34791371.76017761,5.0,8.0,11.0,-12.32316966,16.71381849077657,6.0,0.0,6.0,5.0,1,0,15.95403932,337019.31960333826
2013-04-26,42.50999832,37.26785856,37.67799737,36.85771975,-11.36673992,13.29635095,20.22591913746164,-3.30439747,3.66972494,14.646104821657813,32.53332709,4.96719238,-0.21191059,11.0,7.0,1,1,0.79122445,0.71782995,-2.02811957,0,1.0,3.41096406,1.05038236,0.88992479,9.68697719,-10.680481,0.39066688,-0.0202812,2.34927814,0.07735446352208311,0.01799846,0.00609929,0.00571583,38.55428532,36.28833275,0,1,36.49149933,0,10.50279516,78.10987447,1,0,0,0,-2470778.99894714,4.0,7.0,10.0,-9.02825269,15.63483812,0.0,1.0,6.0,5.0,0,0,0.0,-56943.51310677
2013-04-29,42.09000015,37.72711014,38.18469422,37.26952607,-9.27846501,11.45277754,20.22591913746164,-3.30439747,3.72331374,12.25710746,30.87625593,5.33413536,-0.16963885,11.0,8.0,1,1,0.80131368,0.7268474,-2.99608033,0,2.0,2.2333063,1.30537451,1.11827665,7.91232824,-10.10858421,0.60888909,-0.00987999,2.63839961,-0.0202812,0.00776847,0.01047113,-0.00710429,39.41428539,36.45466614,0,1,36.83449936,0,10.03266708,75.13902902,1,0,0,0,-432640.11383057,3.0,7.0,9.0,-6.93890143,13.79234105,0.0,2.0,6.0,5.0,0,0,0.0,-10177.37311016
2013-04-30,40.95999908,38.03500433,38.53140153,37.53860713,-5.92919339,8.35300788,20.22591913746164,-5.70084386,4.01785673,8.19010106,27.02251938,5.61303541,-0.33180801,11.0,9.0,1,1,0.82744055,0.74708341,-5.60036953,0,3.0,4.15039258,1.5125694,1.32364441,4.30688286,-9.49817703,0.45444472,-0.02684726,2.77810063,-0.00987999,0.07738421678755028,0.01799846,0.04035489,40.08142798,36.63233274,0,1,37.09699936,0,8.82812702,68.74543104,0,0,0,0,-2011288.90113831,2.0,6.0,8.0,-3.54378434,10.73841688,0.0,3.0,6.0,5.0,0,1,-4.76633182,-47785.43344849
2013-05-01,38.79999924,38.10786099,38.61375241,37.60196956,-0.48001759,3.08770542,20.22591913746164,-10.97428111,4.48453558,1.75333376,20.05005998,5.8115781,-0.78592038,12.0,10.0,1,1,0.8778312,0.78814048,-10.5784748,0,4.0,5.46391488,1.66713476,1.49664628,-1.57869539,-9.14413749,0.7168886,-0.05273437,2.73417062,-0.02684726,-0.0202812,0.00776847,-0.01980736,40.38571385,36.77699941,0,1,37.31049938,0,6.56989852,62.75954262,0,0,0,0,-6360335.5506897,1.0,6.0,8.0,2.59658936,6.16431232,0.0,4.0,6.0,5.0,0,0,0.0,-155281.63312633
2013-05-02,39.13999939,38.20615988,38.704644,37.70767577,-1.11230302,3.65948811,20.22591913746164,-10.97428111,4.56602548,1.89107241,20.82241811,6.01892101,0.07855815,13.0,11.0,1,1,0.87332123,0.78200072,-9.79488375,0,5.0,3.75574203,1.77731755,1.6452517,-1.19129068,-8.70732259,0.68955553,0.00876289,2.70903843,-0.05273437,-0.00987999,0.07736219282612994,0.01234911,40.64428493,36.92299945,0,1,37.51499939,0,6.86739957,63.10551375,0,0,0,0,446080.20019531,1.0,6.0,8.0,1.98303536,6.75482643,1.0,0.0,6.0,5.0,0,0,0.0,11496.91260224
