Date,Open,High,Low,Close,Volume,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,Pct_Deviation_Upper,Pct_Deviation_Lower,200MA,Upper_Band,Lower_Band,Breakout_Score,ATR%,ATR%_change,ATR_std,Volume_std,ATR_trigger,Volume_trigger,Oscillator,Trigger_Counter,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
2019-09-30,2019-09-30,10.27000046,10.31000042,10.27000046,10.31000042,26500.0,1.8664065203429332,1.8646438762610746,1.8679522616607351,-0.9551035344887395,0.9711861636874104,0.20703699967374317,0.30111662825773267,1.1126518903776887,-1.3460092911458919,1.4296967359856319,0.145315061656966,0.9885429276818292,0.9314397865537949,-0.013820154146138543,1.758670643037528,-0.42024684908843774,False,False,-0.16850253155553804,False,False,0.0014212669335632432,0.0014212669335632432,0.7916982271167909,1.2535985680736135,1.8368438940318046,True,True,-0.7002392084438054,14.0,3.124,True,True,True,0.96456538,0.961517,0.48543440432519874,True,-1.065558170259219,1.373608351887318,0.00619821,0.00967319648,0.7114766616878556,-0.18659022588816102,0.08227578429560778,0.0058537,0.32735212494221055,0.0,0.0,0.00490198,0.00098041,10.2514286,10.20466649,0,0,0.9543635441640456,0,0.40812311,0.9999999999999999,0.9999999999999999,0.13547161848491235,1.0,0.05217391304347825,12.71515301541315,1.0,2.0,4.0,True,False,-0.7178486242464485,0.7974240108887547
2019-10-01,2019-10-01,10.27000046,10.27000046,10.27000046,10.27000046,100.0,1.86057223945896,1.8587188920980215,1.8622093910054114,-0.33813834654879354,0.3509154538457077,0.1705506005557502,0.3251328685969261,0.8402998015532006,-0.8958294654268002,1.4442454026703737,0.14851877378753178,0.996558759471917,0.7749981015688338,-0.011801073638680043,0.1806860659138894,-0.4705221374614564,False,False,-0.19176536382279438,False,False,0.0014084627269545652,0.0014084627269545652,0.20390524785110542,0.8861271221542323,1.8257984475493498,True,True,-0.9994728393146458,14.0,3.124,False,True,True,0.96871794,0.96551859,0.1918635146369195,False,-1.0022998799996208,0.23076292349401917,0.01700624,0.01559419,-0.03180178233771435,-0.02376234725051183,0.23605967957109927,-0.00387972,0.353893871122729,0.0058537,0.0,0.0,0.0,10.2614287,10.20733318,0,0,0.9423184713020579,0,0.36810765,0.7327687430999374,0.9995573334416309,0.13420552859253,0.0,0.051699604743082994,0.6129657591752495,1.0,2.0,3.0,False,False,-0.233739694223287,0.3117384530688956
2019-10-02,2019-10-02,10.27999973,10.27999973,10.27000046,10.27000046,700.0,1.845842508799125,1.8438756277029644,1.8475947491381695,-0.2749130765242425,0.2872105554980763,0.13406420143775705,0.34914910893611995,0.8072748967563462,-0.8417094914844274,1.4587940693551156,0.15318319711675732,1.0028434165326539,0.0052080577061098254,-0.010520969399488824,0.12744959596929528,-0.5224085335339493,False,False,-0.21521093675255873,False,False,0.0013956585203458872,0.0013956585203458872,0.13823472347836044,0.8417319544970604,1.814752786606571,True,True,-0.918999165744941,14.0,4.0,False,True,True,0.96911368,0.96577524,0.20257031692812297,False,-0.9390415897400229,0.5070693121944949,0.02230009,0.02027888,-0.03443815345177325,-0.017441612529482498,0.4831657237555884,0.0,0.3636619653964216,-0.00387972,0.0,0.0,-0.00097945,10.26428591,10.20999988,0,0,0.9302733984400702,0,0.3679982,0.7331350770623579,0.9991146668832619,0.13293943870014763,0.0004743083003952639,0.05122529644268774,0.6300376369974323,1.0,2.0,3.0,False,False,-0.1928814794280702,0.25123436148123823
2019-10-03,2019-10-03,10.27000046,10.27000046,10.27000046,10.27000046,0.0,1.823064430154493,1.8209114905394177,1.8250054396649613,-0.2174164256603512,0.2291583120232279,0.09757780231976425,0.37316534927531336,0.7789957503325863,-0.7954513086273353,1.409398079298825,0.13594096147619197,0.9831709713534512,0.005748257215642039,-0.01788815079134029,-0.28345159075033866,-0.5916872256233107,False,False,-0.23844621653279166,False,False,0.0013828543137372092,0.0013828543137372092,0.07262808229284703,0.8037338987936526,1.8201135549266152,True,True,-0.9046768650974033,14.0,5.0,False,True,True,0.96936539,0.96602694,0.2132771192193264,False,-0.875783299480425,0.21398016542172688,0.02581935,0.02364842,-0.04283054163039279,-0.008736366243524054,0.5902906442514428,0.0,0.35809254950122443,0.0,0.0058537,0.0,0.0,10.26714311,10.21266658,0,0,0.918228433790749,0,0.3679982,0.7335014110247784,0.9986720003248928,0.1316733488077653,0.0009486166007905208,0.05075098814229248,0.6167736867448548,1.0,2.0,3.0,False,False,-0.16751463438600026,0.18181694158594394
2019-10-04,2019-10-04,10.25,10.25,10.22000027,10.22000027,600.0,1.6997797893917737,1.6976488006248545,1.7017132157081873,0.46046649380469834,-0.4522164690107224,0.06109140320177109,0.1829124618891189,0.44738025230820483,-0.2480623333342398,1.3967807153419218,0.1386037436999943,0.9697720835190137,0.7565298931439598,0.010520969399488824,1.368617387653558,-0.6688812283013233,False,False,-0.261788143161147,False,False,0.0013700501071285311,0.0013700501071285311,-0.5885157434057388,0.3587566451117682,1.7241257355304325,False,True,-1.1433100545310253,13.0,6.0,False,False,True,0.97468345,0.97076955,-0.15636500122120928,False,-0.812525009220827,1.0639152193972727,0.02816831,0.02614465,-0.4966899889513383,-0.0017140931922898237,0.6974155647472973,-0.00486857,0.3029835611616626,0.0,-0.00387972,0.0,0.0,10.26285744,10.2136666,0,0,0.879130083476577,0,0.31791518,0.5235094849409091,0.04736532174548702,0.13040725891538293,0.0014229249011857778,0.05027667984189722,0.375989941310926,1.0,2.0,2.0,False,True,0.3722424379898184,-0.3421885531566751
2019-10-07,2019-10-07,10.21000004,10.22000027,10.19999981,10.22000027,2700.0,1.5787854753803736,1.576577513253531,1.5808100048895544,0.4486836262251963,-0.44050418976918243,0.024605004083778297,0.2069287022283123,0.4143405121608634,-0.2008569617368996,1.3841641872629535,0.14418880739457213,0.952910846225633,0.0,0.020534638653312502,0.4084578276847125,-0.7412641022261779,False,False,-0.2857008754300285,False,False,0.0013572459005198548,0.0013572459005198548,-0.5980378048479226,0.31724105912890666,1.6281379161342504,False,True,-0.841653791681995,12.0,7.0,False,False,True,0.97511922,0.97092575,-0.14565819893000584,False,-0.7492667189612291,0.7694332267460351,0.02933923,0.02775374,-0.4776727909512542,-0.004400350362180122,-0.05088525064945662,0.0,0.24484066772397317,-0.00486857,0.0,0.0058537,0.00490198,10.25857176,10.21466662,0,0,0.8400318413750907,0,0.31756192,0.5238758189033297,0.046922655187117995,0.12914116902300057,0.0018972332015810278,0.04980237154150197,0.5902457862396999,0.0,1.0,2.0,False,False,0.3478385421846781,-0.3514048169680156
2019-10-08,2019-10-08,10.26000023,10.27000046,10.26000023,10.27000046,1800.0,1.5530878614897088,1.5508089445395308,1.5551865586681055,-0.18685957651549126,0.19822352270541982,-0.011881395034214863,0.2309449425675057,0.6771877833509624,-0.65130648993213,1.3987128539478437,0.1634632062879884,0.941884095304825,0.637821866697163,0.04648983839051112,0.9519652378378162,-0.8048247239081372,False,False,-0.30945239229431215,False,False,0.0013444416939111768,0.0013444416939111768,-0.012032866246707578,0.6761141794461301,1.6170922551914715,True,True,-1.122041700507471,12.0,8.0,False,True,True,0.97097618,0.96624672,0.2453975260929368,False,-0.6860084287016311,0.4735309605505002,0.02974812,0.02885131,-0.030190028071528544,0.001714093192289781,-0.09929234576058743,0.00489239,0.1594247618359065,0.0,0.0,-0.00387972,0.0,10.26142897,10.21799997,0,0,0.8388078197835575,0,0.36728673,0.6584832996129453,0.04647998862874897,0.1278750791306182,0.0023715415019762917,0.049328063241106716,1.259541221531176,1.0,2.0,3.0,True,False,-0.05630950029362554,0.263323017181816
2019-10-09,2019-10-09,10.27000046,10.27000046,10.27000046,10.27000046,0.0,1.5203867302726193,1.5178057723242362,1.522791174533065,-0.13644440722327375,0.14712225426204759,-0.048367794152207655,0.2549611829066991,0.642959941181927,-0.6075891590242196,1.3798264059968062,0.17420528781737127,0.9138221371532421,0.007958733282531077,0.039122656998659654,-0.26501571492917847,-0.8800081206719028,True,False,-0.3320270463827854,True,False,0.0013316374873024988,0.0013316374873024988,-0.07749382813730936,0.6351320135711894,1.614625221677643,True,True,-0.8475052131147072,12.0,9.0,False,True,True,0.97126343,0.96653397,0.25610432838414027,False,-0.6227501384420332,0.1804146492771423,0.02942937,0.02977327,-0.029679647241409587,0.00673150483763319,-0.06993378301403591,0.0,0.12938144182226638,0.00489239,-0.00486857,0.0,0.0,10.25571469,10.22133331,0,0,0.8213520048609803,0,0.36728673,0.6588496335753657,0.046037322070379916,0.12660898923823585,0.0028458498023715487,0.04885375494071145,0.5637178857345451,1.0,2.0,3.0,False,False,-0.024538175341614208,0.21383488532128128
2019-10-10,2019-10-10,10.27000046,10.27000046,10.27000046,10.27000046,0.0,1.4813486825143953,1.478394763697872,1.4841307493058544,-0.09054931475133755,0.10046176498680011,-0.08485419327020081,0.278977423245893,0.6087552271576111,-0.5638718281163096,1.3609399580456198,0.18494736934680497,0.8857601790015388,0.008553503206055357,0.031755475606808185,-0.2604067459738884,-0.9867216113864343,True,False,-0.35453148348422603,True,False,0.0013188332806938208,0.0013188332806938208,-0.1428912004951131,0.5941644022971277,1.612158188163816,True,True,-0.8409953740728489,12.0,10.0,False,True,True,0.97155067,0.96682121,0.26681113067534373,False,-0.559491848182435,0.17202327024099606,0.0284209,0.03039214,-0.041071693476143326,0.016679237311865328,-0.04057522026748437,0.0,0.08664446140540692,0.0,0.0,0.0,0.0,10.25571469,10.22466666,0,0,0.8038961899384223,0,0.36728673,0.6592159675377862,0.04559465551201086,0.1253428993458535,0.0033201581027667987,0.048379446640316195,0.5504539354819672,1.0,2.0,3.0,False,False,-0.05307938297946959,0.09899883975638901
2019-10-11,2019-10-11,10.27000046,10.27000046,10.27000046,10.27000046,0.0,1.4365774764594814,1.4333091264066913,1.4396794831028619,-0.04865709782473244,0.05790629692358596,-0.12134059238819397,0.30299366358508634,0.5777088235192033,-0.5149111852472052,1.3420535100944337,0.18107918895416142,0.8750103074572991,0.009076428604296027,-0.018851478680736066,-1.6613111863257892,-1.1001065205208933,True,False,-0.3771911584116679,True,False,0.0013060290740851428,0.0013060290740851428,-0.1617326790412792,0.5532113215667536,1.5330977221579773,True,True,-0.7960237647219203,12.0,11.0,False,True,True,0.97149016,0.96745621,0.27751793296654714,False,-0.49623355792283724,0.16363189120485,0.02894989,0.03216058,-0.2296602203695375,0.10019764270705903,-0.011215957629312238,0.0,0.030487795896367863,0.0,0.00489239,-0.00486857,0.0,10.25571469,10.22733335,0,0,0.7864403750158451,0,0.36728673,0.5556009457667079,0.045151988953641836,0.12407680945347113,0.0037944664031620556,0.047905138339920945,0.5371899852293897,1.0,2.0,2.0,False,False,-0.02741098284814625,0.05690923205564951
