Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,-1.278,1.318,0.0,0.0,1.286,0.7812,0.7666,0.0,-1.415,-2.0,0.0,0.0,0.0,-0.5444,-0.943,0.0,0.0,1.0,1.69,-1.243,0.0,0.7437,-0.7886,-1.066,1.616,0.2896,0.4097,0.0,-0.12415,-0.01816,0.0,0.0,0.0,0.0,0.0,0.0,0.4722,-0.955,0.0,0.0,0.0,0.0,1.66,2.0,0.0,0.0,-1.551,0.9604,2.0,-1.333,0.0,0.0,0.0,0.0,0.0,1.675
0.0,0.0,0.0,0.0,-1.818,1.788,0.0,0.0,0.2194,2.055,2.213,2.875,-1.016,-0.5,0.0,0.0,0.0,-2.41,-1.99,2.857,0.0,1.0,-0.951,-1.256,-0.9175,2.203,-0.5386,-1.985,0.997,0.2019,1.558,0.2793,1.23,1.907,0.0,0.0,0.0,0.0,0.0,0.0,2.402,2.012,0.0,0.0,0.0,0.0,0.7773,0.5,0.0,4.0,-1.621,2.068,1.2,-0.4443,0.0,0.0,0.0,0.0,0.0,0.774
0.0,0.0,0.0,0.0,-2.299,2.275,0.3398,0.0,-0.5693,2.889,2.95,2.758,-3.715,0.0,0.0,1.0,0.0,-2.877,-2.639,3.6,0.0,1.0,0.2654,-1.187,-1.733,2.973,0.0,-0.974,1.041,4.688,1.407,0.2048,0.0,-0.509,0.0,0.0,0.0,0.0,0.0,0.0,3.193,1.724,0.0,0.0,0.0,0.0,0.741,1.0,0.0,1.0,-1.984,2.662,1.0,0.0,0.0,0.0,1.0,0.0,3.93,0.71
0.0,0.0,0.0,0.0,-0.8584,0.8555,1.333,0.0,0.1794,0.941,0.969,1.569,-0.09125,0.0,0.0,1.333,0.0,-0.9614,-0.9375,1.019,0.0,1.0,-0.6196,-1.048,-1.523,0.952,0.6704,-0.518,-0.3103,1.56,1.334,0.666,0.294,-1.234,0.0,0.0,0.0,0.0,0.0,0.0,0.9863,0.6816,0.0,0.0,0.0,0.0,-0.344,0.6665,0.0,0.0,-0.7993,0.914,-0.2856,0.2856,0.0,0.0,0.0,0.0,0.0,-0.337
0.0,0.0,0.0,0.0,-0.4182,0.4187,1.0,0.0,0.3738,0.493,0.564,1.174,-0.5044,0.0,0.0,1.0,0.0,-0.5503,-0.5522,0.552,0.0,1.0,-1.329,-0.9585,-1.621,0.5024,0.661,0.0,-0.1598,1.152,0.0,0.8413,0.1614,-3.416,0.0,0.0,0.0,0.0,0.0,0.0,0.5474,0.0,0.0,0.0,0.0,0.0,-0.05722,0.6665,0.0,-2.0,-0.415,0.422,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.05597
0.0,0.0,0.0,0.0,-0.006523,0.003563,0.5,0.0,-4.297,0.0758,0.1209,0.5737,-2.043,-4.0,0.0,0.0,0.0,-0.1422,-0.0997,0.07275,0.0,1.0,-0.609,-0.667,-1.807,0.08795,-1.058,0.474,-0.665,0.5264,-0.1539,0.9937,0.6562,-1.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0852,-1.257,0.0,0.0,0.0,0.0,-0.2896,0.0,0.0,-4.0,0.0289,0.0389,0.0,0.6665,0.0,0.0,0.0,1.0,-3.518,-0.277
0.0,0.0,0.0,0.0,-0.1019,0.0965,0.0,0.0,-3.297,0.1829,0.09796,0.16,-0.5024,-2.0,0.0,0.0,0.0,-0.09265,-0.0982,0.0769,0.0,1.0,0.0,-0.4524,-1.964,0.1289,-1.672,0.0,0.584,0.1794,-0.7305,0.0,0.8057,1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0843,-0.9146,0.0,0.0,0.0,0.0,0.4797,0.0,0.0,-2.0,-0.03836,0.09576,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.4448
0.0,0.0,0.0,0.0,-0.5146,0.5093,0.0,0.0,-1.217,0.535,0.4285,0.05316,-8.195,-2.666,0.0,1.0,0.0,-0.396,-0.4243,0.468,0.0,1.0,-0.363,-0.357,-1.802,0.5635,-2.967,0.3872,0.783,-0.06903,0.6177,-0.12006,1.076,-0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.4526,-0.224,0.0,0.0,0.0,0.0,0.581,0.0,1.0,-1.0,-0.5356,0.4429,0.857,-0.25,0.0,0.0,0.0,0.0,0.0,0.555
