Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
0.5254,1.204,1.205,1.203,-0.05292,0.05112,1.333,5.332,-0.1337,-0.1065,0.2573,0.941,-4.465,0.75,1.0,0.0,0.0,-0.3582,-0.508,0.5254,0.0,1.0,0.3184,1.336,0.00458,-0.09717,0.9507,-0.3477,0.4888,-0.2876,-1.678,0.7134,-0.2352,0.3691,2.152,0.9243,0.0,0.0,2.568,0.0,0.4556,-0.786,0.0,0.0,0.0,0.0,0.536,0.5,-0.5,-1.0,0.00777,0.1093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.541
0.3682,1.013,1.013,1.012,0.06714,-0.06995,1.0,1.333,-0.0823,-0.3228,0.1936,0.779,0.0955,0.75,1.0,0.0,0.0,-0.25,-0.339,0.3682,0.0,1.0,-0.2346,1.597,5.805,-0.2954,0.8306,-0.3286,-0.4111,-1.89,0.508,0.3032,0.7593,-0.186,2.295,0.7085,0.0,0.0,1.825,0.0,0.2952,-0.5728,0.0,0.0,0.0,0.0,0.02245,0.0,-0.5,-0.5,0.11725,-0.02704,-0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.02242
-0.547,0.5283,0.5283,0.5283,2.01,-2.018,0.5,1.0,0.1432,-1.833,-1.007,0.3564,-1.108,0.5,1.0,-1.0,0.0,0.4688,0.5586,-0.547,0.0,1.0,1.299,1.74,2.564,-1.96,0.6143,-0.251,-1.383,-2.895,-0.342,-1.376,0.744,-0.278,1.692,0.4753,0.0,0.0,1.152,0.0,-0.6377,-1.549,0.0,0.0,0.0,0.0,-0.5557,-0.5,-0.5,-1.0,2.316,-1.686,-0.5,2.0,0.0,1.0,0.0,0.0,0.0,-0.5537
-1.115,0.161,0.1628,0.1593,2.244,-2.25,0.0,0.3306,0.3235,-2.62,-1.423,-0.02753,0.498,0.25,1.0,-1.0,0.0,0.869,1.161,-1.115,0.0,1.0,0.8013,1.725,1.616,-2.69,0.2734,0.08264,-0.9497,-2.305,-1.286,0.4688,0.3118,-0.54,0.4414,0.341,0.0,0.0,0.758,0.0,-1.17,-2.36,0.0,0.0,0.0,0.0,-0.5503,-1.0,-0.5,-2.0,2.727,-1.819,-0.5,2.4,0.0,1.0,0.0,0.0,0.0,-0.573
-0.642,0.011116,0.01321,0.00904,0.9165,-0.914,0.0,0.0,0.1925,-0.826,-0.894,-0.497,0.1163,0.0,1.0,-1.0,0.0,0.661,0.767,-0.642,0.0,1.0,0.0,1.282,1.045,-0.874,0.03583,0.1544,0.317,-2.188,-0.872,-0.284,-1.48,-0.1089,-0.837,0.1626,0.0,0.0,0.651,0.0,-0.71,-1.429,0.0,0.0,0.0,0.0,0.1526,-0.5,0.0,-2.0,1.012,-0.801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16
0.7637,0.8057,0.8154,0.796,-0.4504,0.4514,1.533,0.0,0.357,0.4883,0.5015,-0.5547,-0.4492,0.0,1.0,0.0,0.0,-0.4675,-1.032,0.7637,0.0,1.0,1.734,0.892,0.699,0.4263,0.3098,0.3345,2.115,-1.268,0.3025,-0.927,0.5034,-0.1433,-0.9365,0.259,1.0,-1.0,0.7827,0.0,0.6787,-0.3525,0.0,0.0,0.0,0.0,3.754,-0.5713,0.5,-1.0,-0.2189,0.729,0.5,0.0,0.0,0.5,1.0,0.0,10.5,3.87
0.291,1.294,1.297,1.292,-0.1652,0.1683,1.533,0.0,0.4558,0.2883,0.1287,-0.5723,0.07904,0.0,1.0,0.0,0.0,-0.294,-0.7646,0.291,0.0,1.0,-0.1759,0.5166,0.4785,0.2345,0.3508,-0.0746,-0.4622,-0.689,2.01,-0.5435,-0.2961,0.733,-0.3018,0.7163,0.0,0.0,0.8633,0.0,0.2454,-0.2208,0.0,0.0,0.0,0.0,-0.2544,-0.6665,0.0,-1.0,-0.0158,0.3516,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.2595
-0.3953,0.882,0.9043,0.8594,0.553,-0.548,1.333,0.0,0.6353,-0.3413,-0.6133,-0.7637,-0.3845,-0.25,1.0,-1.0,0.0,0.5186,0.2465,-0.3953,0.0,1.0,0.0593,0.08405,0.295,-0.4304,0.3416,-0.6357,-1.5,-0.523,-0.4368,0.3423,-1.006,0.746,-0.7944,1.822,0.0,0.0,0.8496,0.0,-0.458,-0.325,0.0,0.0,0.0,0.0,-0.7607,-0.8,-0.5,-0.8,0.8193,-0.1934,-0.5,1.6,0.0,0.0,0.0,0.0,0.0,-0.73
-0.2228,0.5146,0.52,0.509,0.309,-0.3074,1.0,0.0,0.4685,-0.2361,-0.3452,-0.5967,0.5635,-0.5,1.0,-1.0,0.0,0.61,0.379,-0.2228,0.0,1.0,-0.1632,-0.2262,0.0544,-0.3066,1.027,-0.965,-0.299,-0.2339,-1.38,1.563,-0.5264,0.2856,-1.012,1.881,0.0,0.0,0.7183,0.0,-0.258,-0.1711,0.0,0.0,0.0,0.0,0.0775,-1.0,-1.0,-0.5,0.4807,-0.1549,-0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.07086
1.419,1.974,1.96,1.988,-1.243,1.245,0.5,0.0,0.4893,1.255,1.235,0.1508,-1.054,-0.2666,1.0,0.0,0.0,-0.7686,-1.642,1.419,0.0,1.0,4.047,-0.4143,-0.07,1.137,4.227,-0.1521,2.62,0.2812,-0.1644,-0.2489,0.348,-1.142,0.2029,3.12,1.0,-1.0,0.798,0.0,1.369,1.191,0.0,0.0,0.0,0.0,11.35,-0.5,-0.5,0.0,-0.8184,1.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6
