Date,Open,High,Low,Close,Volume,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,Pct_Deviation_Upper,Pct_Deviation_Lower,200MA,Upper_Band,Lower_Band,Breakout_Score,ATR%,ATR%_change,ATR_std,Volume_std,ATR_trigger,Volume_trigger,Oscillator,Trigger_Counter,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
2019-12-20,9.96000004,9.96000004,9.96000004,9.96000004,0,9.88982175,9.88987677,9.88976674,-0.7040489,0.70515357,0.50587033,-0.10182562,0.2993639,-0.47161023,9.92165002,9.93027239,9.912913468300001,0.18882632,0.11474527,-0.05881924,0.00138914865,0.0,True,False,0,0,0.67143188,0.3865286,-0.02807858,-0.13171987,14.0,2.0,True,True,0.99729705,0.99500214,-1.4836758,False,119.065,0.0,,,,,0.01222214,0.0,0.05491372,0.00201212,0.00302417,0.00303334,0.0,9.93428571,9.85733337,0,1,9.86950006,0,,93.74988824,1,0,1,0,0.0,2.0,6.0,8.0,-0.5192435,0.88995897,0.0,0.0,3.0,3.0,False,False,0.0,0.0
2019-12-23,9.969350255050001,9.969350255050001,9.969350255050001,9.969350255050001,0,9.897131087250001,9.8971943744,9.897067808800001,-0.72703275,0.72818212,0.50587033,-0.10182562,0.39393004,-0.57251521,9.92188377,9.93087955,9.912913468300001,5.79761198,0.12179469,0.0614354,0.00138914865,0.0,True,False,0,0,0.66349555,0.48478862,-0.01761425,-0.01182001,14.0,3.0,True,True,0.99639345,0.99395756,-1.391190994949983,False,119.065,0.0,,,,,0.01022224,0.00100404,0.05738829,0.0,-0.00100505,0.0,0.00203041,9.944971413600001,9.86100006,0,1,9.87750006,0,,94.11754806,1,0,1,0,0.0,3.0,6.0,9.0,-0.54243562,0.91277926,1.0,0.0,3.0,3.0,True,False,0.1004039,0.0
2019-12-24,9.969350255050001,9.969350255050001,9.969350255050001,9.969350255050001,0,9.897131087250001,9.8971943744,9.897067808800001,-0.74774273,0.74886296,0.50587033,-0.10182562,0.48745301,-0.67321865,9.92188377,9.93158772,9.91281232,5.59531262,0.12167198,-0.00100754,0.00141459,0.0,True,False,0,0,0.65556744,0.58252727,-0.00719999,-0.011949,14.0,4.0,True,True,0.99542518,0.99299174,-1.391190994949983,False,120.0,0.0,,,,,0.01244447,0.00100294,0.06004155,0.00100404,0.00201212,0.00302417,0.0,9.944971413600001,9.861623405800001,0,1,9.88337005,0,,94.11751506,1,0,1,0,0.0,3.0,7.0,9.0,-0.57487951,0.92172618,2.0,0.0,3.0,3.0,True,False,0.10029363,0.0
2019-12-26,9.77000046,9.77000046,9.77000046,9.77000046,0,9.89243145,9.89258086,9.89228203,1.25466122,-1.25160255,0.50587033,-2.10419934,-1.65930181,1.41953179,9.92140002,9.93211425,9.91068579,29.090639435589424,0.26319541,0.4434832450638842,0.00261526,0.0,True,False,0,0,-1.40560375,-1.52598992,-0.01211427,-3.14410243,13.0,4.0,False,False,1.01812833,1.01286442,-3.36299911,False,121.0,0.0,,,,,0.01266664,-0.0151892851455455,0.06326832,0.00100294,0.0,-0.00100505,0.00101319,9.9328571,9.861623405800001,0,1,9.88337005,0,,38.88885945,0,0,0,0,-0.0,3.0,6.0,8.0,1.67829371,-0.82797007,0.0,1.0,3.0,3.0,False,True,-1.5189285515514477,-0.0
2019-12-27,9.77000046,9.77000046,9.77000046,9.77000046,0,9.88077135,9.88094506,9.88059765,1.13556391,-1.13200808,0.50587033,-2.10419934,-1.66366757,1.39737979,9.92050003,9.93254079,9.90845926,0.65552456,0.26319541,0.0,0.00339685,0.0,True,False,0,0,-1.34871558,-1.51705627,-0.01692856,-0.04047241,12.0,4.0,False,False,1.01803621,1.0127723,-3.36299911,False,122.0,0.0,,,,,0.00799993,0.0,0.06627482,-0.0151796992635445,0.00100404,0.00201212,0.00101217,9.90714291,9.85933342,0,1,9.88150005,0,,38.88885945,0,0,0,0,0.0,2.0,5.0,8.0,1.53532821,-0.73224377,0.0,0.0,3.0,3.0,False,False,0.0,0.0
2019-12-30,9.77999973,9.77999973,9.77999973,9.77999973,0,9.87117406,9.87136125,9.87098687,0.93416686,-0.9303388,0.50587033,-2.10419934,-1.563032,1.27630221,9.91965003,9.93286426,9.90643579,4.39995375,0.25562261,-0.02877253,0.00396386,0.0,True,False,0,0,-1.18360577,-1.40781471,-0.02250714,-0.12242004,11.0,4.0,False,False,1.0168354,1.01172295,-3.26409431,False,123.0,0.0,,,,,-0.00133334,0.00102347,0.06828724,0.0,0.00100294,0.0,0.00303334,9.88428579,9.85766675,0,1,9.88000002,0,,37.14277929,0,0,0,0,0.0,3.0,5.0,8.0,1.34518167,-0.51932399,1.0,0.0,3.0,3.0,True,False,0.10234672,0.0
2019-12-31,9.75,9.75,9.75,9.75,0,9.85963367,9.85986296,9.85940438,1.12679962,-1.1220962,0.50587033,-2.10419934,-1.87992645,1.5549991,9.91865003,9.93329283,9.90400722,10.98296446,0.27838696,0.08905452,0.00457684,0.0,True,False,0,0,-1.40132948,-1.70033246,-0.03007856,0.18394952,10.0,4.0,False,False,1.02008131,1.01451357,-3.56082759,False,124.0,0.0,,,,,-0.00444446,-0.00306746,0.07314541,0.00102347,-0.015177530198406,0.00100404,0.0,9.85428579,9.85500008,0,1,9.87650003,0,,34.21046688,0,0,0,0,-0.0,2.0,5.0,8.0,1.56231534,-0.68658048,0.0,1.0,3.0,3.0,False,True,-0.30674574,-0.0
2020-01-02,9.76000023,9.76000023,9.76000023,9.76000023,0,9.85014477,9.8503924,9.84989715,0.92614924,-0.92107495,0.50587033,-2.10419934,-1.7804423,1.43035486,9.91770003,9.9337714,9.90162866,3.81193229,0.27810173,-0.00102461,0.00509927,0.0,True,False,0,0,-1.21457305,-1.59008439,-0.03769998,-0.13327089,9.0,4.0,False,False,1.01893878,1.01337675,-3.46191335,False,125.0,0.0,,,,,-0.01488885,0.00102566,0.07672737,-0.00306746,0.0,0.00100294,0.00302417,9.82571438,9.85266676,0,1,9.87350006,0,,34.21046688,0,0,0,0,0.0,2.0,5.0,8.0,1.36103088,-0.48619331,1.0,0.0,3.0,3.0,True,False,0.10256645,0.0
2020-01-03,9.76000023,9.76000023,9.76000023,9.76000023,0,9.84155958,9.84181486,9.8413043,0.83826461,-0.83303347,0.50587033,-2.10419934,-1.78430018,1.40768709,9.91675003,9.93414793,9.89935213,0.70215593,0.27078306,-0.02631652,0.00551771,0.0,True,False,0,0,-1.12164218,-1.58065698,-0.04603571,-0.0765132,8.0,4.0,False,False,1.01876826,1.0133526,-3.46191335,False,126.0,0.0,,,,,-0.01688879,0.0,0.08032816,0.00102566,0.00102347,-0.0151884909796395,-0.00100505,9.79571438,9.85100009,0,1,9.87000008,0,,32.43232097,0,0,0,0,0.0,2.0,5.0,7.0,1.23760156,-0.43369652,0.0,0.0,3.0,3.0,False,False,0.0,0.0
2020-01-06,9.76000023,9.76000023,9.76000023,9.76000023,0,9.83379202,9.83403421,9.83354983,0.75854491,-0.75358192,0.50587033,-2.10419934,-1.78656891,1.38854695,9.91590003,9.93436936,9.8974307,0.70284965,0.24882775,-0.0810808,0.00579463,0.0,True,False,0,0,-1.00702563,-1.57222038,-0.05661427,-0.10218637,7.0,4.0,False,False,1.01846162,1.01348506,-3.46191335,False,127.0,0.0,,,,,-0.02533332,0.0,0.08394692,0.0,-0.00306746,0.0,0.00201212,9.76428591,9.84966675,0,1,9.86550007,0,,26.47048924,0,1,0,0,0.0,2.0,4.0,6.0,1.15801594,-0.3541109,0.0,0.0,3.0,3.0,False,False,0.0,0.0
