Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.95,0.949,0.9507,0.949,-0.9507,0.0,0.0,-2.0,0.0,-0.7886,-1.257,1.854,0.0,1.0,0.0,0.0,0.06024,1.12,0.0,0.0,1.0,-0.6665,0.0,-0.862,-1.775,1.777,0.2,0.0,-1.116,0.0,0.6455,0.0,-0.992,0.0,0.0,0.0,0.0,1.0,0.0,-1.953,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.283,-0.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.0,-0.111,-0.1095,-0.1125,3.285,-3.285,-4.0,0.0,2.688,-3.855,-3.66,-2.139,-3.838,-4.0,0.4,-4.0,-4.0,3.887,3.459,-4.0,0.0,1.0,0.494,0.353,-0.4783,-2.219,0.4456,0.4285,-4.0,-0.847,0.0,-0.4468,0.3232,0.0,1.333,-0.375,0.0,0.0,-0.2222,0.0,-3.617,-1.2,0.0,0.0,0.0,0.0,-4.0,-4.0,0.0,-0.5,3.883,-2.602,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0
-1.0,-0.9336,-0.9277,-0.939,0.9517,-0.9517,-1.0,0.0,3.52,-1.0,-0.991,-1.554,0.6626,-1.0,0.0,-1.0,-1.0,1.093,0.961,-1.0,0.0,1.0,0.545,0.1752,-0.1873,-0.795,0.0,0.0,0.0,-1.008,-0.03078,0.0,0.4998,0.0,2.0,0.0,0.0,0.0,-1.333,0.0,-0.974,-0.5,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.9937,-0.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2856,-0.4426,-0.441,-0.4443,0.2452,-0.2451,-0.5,0.0,1.0205,-0.247,-0.2961,-1.309,-1.311,-0.5,0.0,0.0,-0.5,0.343,0.253,-0.2856,0.0,1.0,-0.4717,-0.625,-0.1345,-0.212,-0.01222,-1.3545,0.01587,-1.215,0.0,0.0,-0.4912,1.333,1.429,0.8335,0.0,0.0,-1.412,0.0,-0.2832,-0.2856,0.0,0.0,0.0,0.0,300.0,-0.5,0.0,0.0,0.2668,-0.2146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0
0.0,0.0,0.0,0.0,0.00547,-0.0057,0.0,0.6313,0.451,0.0,-0.02026,-0.891,0.1428,0.0,0.0,0.0,0.0,0.0,0.07544,0.0,0.0,1.0,-0.7925,-2.904,-0.05652,-0.0002123,0.0,2.166,0.0,-0.819,2.0,-3.846,0.0,-2.48,0.0,1.143,0.0,0.0,-0.8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00533,-0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5,-2.906,-2.89,-2.92,1.547,-1.547,0.0,-6.094,1.4,-1.494,-1.485,-1.361,-12.305,0.0,0.0,-1.0,0.0,1.575,1.616,-1.5,0.0,1.0,1.282,-3.932,-0.02612,-1.476,-0.6665,2.0,-6.094,-0.1868,0.0,0.0,0.0,0.0,-4.285,1.053,0.0,0.0,-0.9653,0.0,-1.472,-1.6,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.662,-1.445,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0
-0.75,-3.965,-3.969,-3.959,0.6,-0.5986,0.0,-1.523,1.132,-0.6157,-0.7544,-1.551,-0.5176,0.0,0.0,-1.0,0.0,0.785,0.6777,-0.75,0.0,1.0,0.0,-4.273,0.04724,-0.7017,-0.966,0.75,0.0246,0.0,-0.04688,1.0,-1.969,1.024,-4.0,0.643,1.0,-1.0,-1.214,0.0,-0.742,-0.1111,0.0,0.0,0.0,0.0,2250.0,1.0,0.0,1.0,0.741,-0.4275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0
-1.177,-2.275,-2.277,-2.271,1.147,-1.147,0.0,-1.094,0.6626,-1.068,-1.164,-1.583,1.27,-1.0,0.0,-0.5,0.0,1.164,1.295,-1.177,0.0,1.0,-0.9053,-5.12,0.3167,-1.221,-0.744,-1.269,-1.333,0.593,2.066,0.0,0.0,1.512,-2.963,0.1777,0.0,0.0,-1.143,0.0,-1.166,-1.714,0.0,0.0,0.0,0.0,-1.333,0.5,-1.0,0.0,1.077,-1.201,0.0,1.333,0.0,0.0,0.0,0.0,0.0,-1.333
