Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
-0.5,-0.9673,-0.9663,-0.9683,-1.687,1.762,0.0,0.0,-0.1538,1.033,-0.495,-1.091,0.0,0.0,0.0,0.0,0.0,0.5605,0.4539,-0.5,0.0,1.0,0.0,1.178,0.952,0.6714,-1.376,-1.402,0.0,-1.269,0.0,0.0,-1.395,0.0,-0.9863,-1.015,0.0,0.0,-0.987,0.0,-0.476,-1.396,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-1.95,1.118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,-0.676,-0.6763,-0.6753,-3.025,2.979,0.4932,0.0,-0.912,3.234,2.023,-0.7266,-2.545,0.0,0.0,0.0,0.0,-2.227,-1.787,2.0,0.0,1.0,2.482,0.7896,0.72,3.168,-0.7583,-0.8335,2.441,-1.67,0.3088,1.798,-0.04614,-0.4688,-0.6904,-0.901,0.0,0.0,-0.869,0.0,2.023,2.162,0.0,-4.0,0.0,0.0,2.54,4.0,0.0,0.0,-2.602,3.525,0.5,-0.4,0.0,0.0,0.0,0.0,0.0,2.545
1.462,-0.3574,-0.3694,-0.3455,-1.443,1.428,1.011,0.0,-3.062,1.57,1.462,-0.563,-1.967,1.0,1.0,1.0,1.0,-1.493,-1.339,1.462,0.0,1.0,0.777,0.6763,0.4438,1.629,-0.6797,-0.4,0.7944,-1.425,3.787,0.9683,-0.2344,-0.495,-0.1818,-0.778,0.0,0.0,-0.7383,0.0,1.46,1.1045,0.0,-1.0,0.0,0.0,0.8496,2.0,1.0,0.0,-1.328,1.546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447
0.552,-0.4631,-0.487,-0.4392,-0.6,0.5923,0.6646,0.0,-1.344,0.6514,0.5483,-0.7456,-1.474,1.333,1.333,0.0,0.0,-0.5835,-0.494,0.552,0.0,1.0,0.2233,0.6787,0.2673,0.6953,-0.882,-0.2166,-0.612,-1.004,0.94,0.7754,2.127,-0.4436,-1e-06,-0.793,0.0,0.0,-0.728,0.0,0.5522,0.4653,0.0,-0.5,0.0,0.0,-0.4675,0.5,1.333,0.0,-0.543,0.6445,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.4512
0.3225,-0.473,-0.5044,-0.4404,-0.2998,0.2905,0.646,0.0,-0.8086,0.3894,0.3125,-0.9175,-0.6543,2.0,2.0,2.0,2.0,-0.3198,-0.282,0.3225,0.0,1.0,0.261,0.459,0.0792,0.4353,-0.9155,2.6e-06,0.1265,-0.7583,-0.509,2.922,0.7305,-1.506,0.533,-0.866,0.0,0.0,-0.6577,0.0,0.3208,0.0,0.0,0.0,0.0,0.0,0.3137,0.6665,2.0,0.0,-0.251,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308
0.0351,-0.742,-0.7646,-0.7183,-0.0828,0.07635,0.3843,0.6675,-0.0594,0.1746,0.0278,-1.111,-0.5615,1.2,1.2,0.0,0.0,-0.02773,-0.02657,0.0351,0.0,1.0,0.622,-0.01058,0.03683,0.1675,-0.8184,1.128,-0.561,-0.5264,0.2644,1.225,0.7705,-3.564,0.608,-0.97,0.0,0.0,-0.6304,0.0,0.03506,-0.0674,0.0,0.0,0.0,0.0,-0.4875,0.5,1.2,0.0,-0.04315,0.1103,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.4775
0.0769,-1.032,-1.053,-1.009,-0.0814,0.07666,0.0,0.6675,-0.1248,0.1628,0.0723,-1.224,-0.746,1.0,0.5,1.0,0.0,-0.0692,-0.07214,0.0769,0.0,1.0,-1.081,-0.731,-0.1967,0.0768,-0.7056,1.354,0.0,-0.416,-0.491,-0.3967,3.559,-0.7246,0.722,-0.9893,0.0,0.0,-0.652,0.0,0.0767,0.0,0.0,0.0,0.0,0.0,0.11194,0.5,1.0,1.0,-0.0963,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10846
0.2222,-0.9277,-0.9604,-0.8916,-0.2131,0.1971,0.0,1.333,-0.4495,0.324,0.2161,-1.13,1.849,1.5,1.0,1.0,1.333,-0.2152,-0.2039,0.2222,0.0,1.0,-0.59,-1.402,-0.573,0.2627,-0.7974,1.419,0.2142,-0.378,0.1855,0.525,1.788,-0.7114,0.9507,-1.002,0.0,0.0,-0.6216,0.0,0.2207,0.2366,0.0,0.0,0.0,0.0,0.2012,0.2856,1.5,2.0,-0.2546,0.1656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197
1.0,-0.8105,-0.8403,-0.776,-0.932,0.9346,0.0,1.0,-1.037,1.0205,0.9746,-0.942,0.989,1.6,1.429,1.0,1.0,-0.5264,-0.4717,1.0,0.0,1.0,-0.562,-1.948,-0.7935,1.033,-0.859,1.037,0.4275,-0.3835,0.1803,-0.1168,-0.47,0.4575,1.123,-1.07,0.0,0.0,-0.655,0.0,0.9995,2.02,0.0,0.0,0.0,0.0,0.3474,0.6665,1.2,6.0,-1.357,0.595,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.3406
0.857,-0.542,-0.576,-0.5024,-1.122,1.039,0.0,0.5,-1.954,1.238,0.8193,-0.6025,0.588,1.385,1.714,0.5,1.0,-0.7227,-0.5405,0.857,0.0,1.0,-0.4565,-2.168,-0.998,1.777,-0.8066,1.006,-0.00831,-0.4492,0.3535,0.4268,0.6235,-0.2002,0.802,-1.0625,0.0,0.0,-0.7305,0.0,0.8574,4.25,0.0,0.0,0.0,0.0,-0.2155,0.8,1.077,3.2,-1.364,0.7144,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2152
1.363,-0.1946,-0.2465,-0.1395,-1.338,1.359,0.0,0.0,-2.092,1.22,1.366,-0.2537,0.6484,1.25,1.6,0.0,1.0,-1.279,-1.243,1.363,0.0,1.0,0.4336,-2.273,-1.318,1.336,-0.614,0.9097,0.721,-0.61,-0.003027,0.3855,-0.126,0.1477,0.6694,-1.021,0.0,0.0,-0.8013,0.0,1.362,3.838,0.0,0.0,0.0,0.0,0.4065,2.0,1.0,2.5,-1.436,1.21,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3958
2.727,0.443,0.335,0.556,-2.348,2.43,0.0,0.0,-2.062,1.944,2.637,0.1781,0.528,1.333,1.637,0.0,0.5,-2.092,-2.68,2.727,0.0,1.0,0.399,-1.995,-1.849,1.81,-0.0994,0.4336,1.714,-0.7144,0.549,0.4053,0.509,2.758,0.8335,-0.9546,0.0,0.0,-0.719,0.0,2.72,2.21,1.0,0.0,0.0,0.0,2.176,1.143,1.066,2.182,-1.886,3.549,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.13
3.098,1.559,1.408,1.714,-2.203,2.303,1.197,0.0,-1.085,1.797,3.207,0.804,0.06247,1.4,1.2,0.0,0.0,-2.838,-3.35,3.098,0.0,1.0,0.228,-1.848,-2.455,1.716,0.4177,0.1078,1.047,-0.569,1.399,0.0,0.532,1.4795,1.349,-0.8154,0.0,0.0,-0.5,0.0,3.086,1.443,1.0,0.0,0.0,0.0,1.857,1.0,1.0,1.714,-1.752,3.195,1.667,0.0,3.0,0.0,0.0,0.0,0.0,1.758
0.857,1.915,1.736,2.104,-0.6016,0.636,1.197,0.0,-0.501,0.1609,0.855,1.305,-0.4236,1.363,1.0,0.0,0.0,-1.319,-1.423,0.857,0.0,1.0,0.7026,-1.727,-2.85,0.331,0.908,0.3755,-1.909,-0.582,1.062,0.4397,0.5747,-0.593,1.716,-0.685,0.0,0.0,-0.457,0.0,0.854,0.6216,1.0,0.0,0.0,0.0,-4.453,0.5,0.778,1.294,-0.3723,0.881,-0.3076,1.0,12.0,0.0,0.0,0.0,0.0,-4.26
-0.04254,0.9863,0.93,1.035,0.4407,-0.429,1.333,0.0,0.0,-1.2,-0.1127,1.463,-0.893,1.167,1.0,-1.0,0.0,-0.09894,-0.1182,-0.04254,0.0,1.0,0.3572,-1.51,-2.928,-0.827,1.61,0.3076,-1.648,-0.593,-1.737,1.117,0.2634,0.3943,1.327,-0.625,0.0,0.0,-0.47,0.0,-0.05463,0.1049,0.0,0.0,0.0,0.0,-2.395,0.0,0.5,1.0,0.5938,-0.2378,-0.3333,2.0,3.0,0.0,0.0,0.0,0.0,-2.332
0.0,0.6895,0.6606,0.712,0.318,-0.314,1.0,0.0,-0.538,-1.154,-0.04303,1.066,-0.3945,0.963,1.0,-1.0,0.0,-0.2386,-0.10065,0.0,0.0,1.0,-0.2717,-1.292,-3.092,-0.8003,1.261,0.4185,-0.005028,-0.5854,-1.554,1.015,0.5454,-0.357,0.8667,-0.572,0.0,0.0,-0.1897,0.0,-0.007576,-0.1627,0.0,0.0,0.0,0.0,-0.0913,0.0,0.5264,0.7827,0.4158,-0.199,0.0,0.0,1.714,0.0,0.0,0.0,0.0,-0.0952
0.5854,0.3794,0.3767,0.382,-0.2878,0.2874,0.5,0.0,-0.629,-0.4866,0.528,0.668,-4.805,0.8,1.0,0.0,0.0,-0.9326,-1.01,0.5854,0.0,1.0,-0.0512,-1.065,-2.645,-0.2898,0.8716,0.355,0.858,-0.567,-0.002205,-1.452,1.0625,0.3218,0.614,-0.573,0.0,0.0,0.775,0.0,0.575,-0.303,0.0,0.0,0.0,0.0,0.8135,0.0,0.4,0.6665,-0.1721,0.433,0.4,0.0,1.2,0.0,0.0,0.0,0.0,0.808
