Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,1.0
0.0,-1.135,-1.069,-1.223,0.0,0.0,0.0,0.0,-0.856,0.0,0.0,-0.3875,-0.7383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.204,-1.004,0.0,-0.6763,-0.758,0.0,0.0,1.747,-0.002308,0.0,0.0,-1.984,-0.952,0.0,0.0,-0.699,0.0,0.0,0.4963,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4023,-1.274,-1.212,-1.348,0.3467,-0.352,-4.0,0.0,-0.8237,-0.3813,-0.3892,0.1025,1.889,0.0,0.0,0.0,0.0,0.3801,0.3962,-0.4023,0.0,1.0,0.294,-0.9893,-1.783,-0.3813,-0.5503,-0.2827,-0.2908,-1.484,0.1709,0.2615,-1.129,-0.3906,-1.4,-1.042,0.0,0.0,-1.527,0.0,-0.3914,0.706,0.0,0.0,0.0,0.0,-0.2035,0.0,-0.5,0.0,0.3599,-0.3372,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,-0.2006
0.0,-1.1045,-1.086,-1.125,0.0,0.0,-1.0,0.0,-1.212,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.899,-2.426,0.0,0.0,-2.713,0.645,-2.297,-0.2261,1.493,-0.5415,0.5977,-1.271,-1.013,0.0,0.0,-1.444,0.0,0.0,0.898,0.0,0.0,0.0,0.0,0.5728,1.0,0.0,1.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.5664
0.1135,-0.954,-0.937,-0.972,-0.256,0.256,-0.5,0.0,-0.7764,0.1214,0.1554,1.04,-0.02946,0.0,0.0,0.0,0.0,-0.1654,-0.1486,0.1135,0.0,1.0,-0.588,-0.953,-2.15,0.0767,0.3494,-2.672,0.3748,-2.732,0.8975,0.1229,-0.1954,1.141,-0.9272,-1.007,0.0,0.0,-1.284,0.0,0.1431,0.462,0.0,0.0,0.0,0.0,0.3572,1.5,0.0,1.333,-0.2556,0.2566,1.5,-0.2856,0.0,0.0,0.0,0.0,0.0,0.3547
0.3496,-0.818,-0.805,-0.831,-0.495,0.4966,0.0,0.0,-0.633,0.3794,0.4138,0.92,-0.1711,0.0,0.0,0.0,0.0,-0.4207,-0.4004,0.3496,0.0,1.0,-0.06354,-0.92,-2.021,0.3647,0.1009,-1.284,0.10547,-2.125,0.6304,-0.09155,1.095,-0.853,-0.6045,-0.9297,0.0,0.0,-1.101,0.0,0.3965,0.1548,0.0,0.0,0.0,0.0,0.1284,0.6665,1.0,1.0,-0.4697,0.545,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.1298
0.881,-0.6475,-0.6396,-0.656,-1.312,1.291,0.0,0.0,-0.656,0.8726,1.039,1.297,-0.8457,1.0,0.0,4.0,0.0,-1.126,-0.916,0.881,0.0,1.0,-1.52,-0.879,-1.904,0.877,0.2235,-1.116,0.568,-1.58,0.389,0.643,-0.0694,0.1582,-0.2006,-0.8784,0.0,0.0,-0.8994,0.0,0.9546,0.595,0.0,0.0,0.0,0.0,0.362,1.0,0.5,1.5,-1.368,1.279,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.365
0.581,-0.5347,-0.5376,-0.532,-1.266,1.178,0.0,0.0,-1.052,0.562,0.5986,1.259,-0.561,2.0,0.0,1.0,0.0,-0.718,-0.5347,0.581,0.0,1.0,-1.873,-0.8877,-1.841,0.62,0.1609,-0.4414,-0.3635,-1.125,0.5005,0.594,-0.3015,-1.994,-0.0628,-0.814,0.0,0.0,-0.706,0.0,0.5596,0.0,0.0,0.0,0.0,0.0,-0.265,1.0,0.0,0.0,-1.488,0.921,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.27
0.929,-0.424,-0.4402,-0.4077,-1.211,1.179,0.0,0.0,-1.059,1.019,1.095,0.9165,11.71,4.0,0.0,1.0,0.0,-1.13,-0.924,0.929,0.0,1.0,0.857,-0.9004,-1.606,1.011,-0.671,0.0676,0.4639,-0.7725,-0.1359,0.36,0.3804,-1.317,0.0457,-0.765,0.0,0.0,-0.492,0.0,1.002,-0.585,0.0,0.0,0.0,0.0,0.689,0.6,1.0,0.0,-1.252,1.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679
