Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0
1.067,-0.7695,-0.8286,-0.714,-1.002,0.973,2.0,0.0,0.16,1.007,1.06,-0.833,-0.4202,0.0,0.0,0.0,0.0,-1.085,-1.007,1.067,0.0,1.0,-1.28,0.7915,0.9805,0.981,-0.7095,-0.9185,0.0987,-1.986,1.233,0.0,-0.7207,0.0,-0.985,-0.88,0.0,0.0,-0.824,0.0,1.052,1.142,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-0.947,1.025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.138,-0.5728,-0.6357,-0.506,-1.029,1.011,2.0,0.0,0.8706,1.0625,1.136,-0.759,-1.413,4.0,0.0,4.0,0.0,-1.115,-1.105,1.138,0.0,1.0,-0.416,0.5957,0.8975,1.046,-0.6416,0.4082,0.3826,-2.115,0.4966,-0.4639,-1.454,-1.675,-0.603,-0.8037,0.0,0.0,-0.7783,0.0,1.127,0.953,0.0,-4.0,0.0,0.0,0.0608,1.2,4.0,1.0,-1.02,1.0205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537
0.4878,-0.5903,-0.724,-0.4253,-0.484,0.4617,0.75,0.0,0.2236,0.514,0.4963,-0.7676,-4.438,1.0,0.0,0.0,0.0,-0.4897,-0.4873,0.4878,0.0,1.0,-0.721,0.2678,0.8003,0.508,-0.877,2.572,-0.91,-1.389,0.2257,1.326,-0.2898,-0.8203,-0.4553,-0.9243,0.0,0.0,-0.8037,0.0,0.4917,0.4905,0.0,-1.0,0.0,0.0,-0.8936,0.5,1.0,0.5,-0.4707,0.475,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.9053
0.1101,-0.904,-1.006,-0.7544,-0.1862,0.1494,0.4,0.0,1.202,0.2238,0.1321,-0.913,6.45,0.5,0.0,0.0,0.0,-0.1227,-0.1395,0.1101,0.0,1.0,-0.1884,-0.03287,0.711,0.2,-0.9688,0.706,-0.6045,-1.134,-0.4153,0.815,-0.8174,0.895,-0.1737,-1.017,0.0,0.0,-0.9214,0.0,0.1261,0.211,0.0,-0.5,0.0,0.0,-0.5977,0.2856,0.0,0.0,-0.1383,0.1938,-0.2856,0.857,0.0,0.0,0.0,0.0,0.0,-0.6
0.4336,-0.8867,-1.031,-0.6494,-0.4006,0.3667,0.0,0.0,1.342,0.415,0.4233,-0.943,-1.035,1.0,0.0,2.0,0.0,-0.414,-0.4172,0.4336,0.0,1.0,-0.4292,-0.7217,0.534,0.4072,-0.9824,0.483,0.0,-1.553,-0.2144,0.8223,0.835,0.0892,0.5537,-1.051,0.0,0.0,-0.9824,0.0,0.4243,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4749,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.38,-0.5137,-0.632,-0.315,-1.104,1.12,0.0,0.0,0.000769,1.139,1.327,-0.672,1.637,1.6,0.0,1.0,0.0,-1.328,-1.229,1.38,0.0,1.0,0.7417,-1.136,0.2517,1.186,-0.741,0.5317,0.4644,-1.776,0.3162,0.006493,0.6787,-0.2244,1.951,-0.9814,0.0,0.0,-0.9175,0.0,1.346,1.318,0.0,0.0,0.0,0.0,0.7485,0.0,1.0,0.8,-1.244,0.962,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.722
0.75,-0.4,-0.4866,-0.1921,-0.7383,0.722,0.0,0.0,-0.883,0.7036,0.805,-0.4263,0.0,1.5,0.0,1.0,0.0,-0.8237,-0.7446,0.75,0.0,1.0,0.1473,-1.225,0.0,0.793,-0.535,2.488,-0.751,-1.504,0.532,-0.2002,0.764,-0.7534,1.968,-0.959,0.0,0.0,-0.8535,0.0,0.809,2.092,0.0,0.0,0.0,0.0,-0.574,-1.0,1.0,1.0,-0.889,0.6304,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.5684
0.5225,-0.2083,-0.311,-0.05008,-0.5137,0.47,0.0,0.0,-2.432,0.538,0.5356,-0.2197,0.2213,1.6,0.0,0.5,0.0,-0.576,-0.4722,0.5225,0.0,1.0,-0.521,-1.6455,-0.612,0.5767,-0.5146,1.676,-0.252,-1.389,-0.4675,0.6562,-0.1559,-0.08813,1.695,-0.894,0.0,0.0,-0.8213,0.0,0.5405,0.837,0.0,0.0,0.0,0.0,-0.1859,-0.5,0.5,0.0,-0.5366,0.4265,-0.2856,0.857,0.0,0.0,0.0,0.0,0.0,-0.1854
1.432,0.3157,0.1931,0.7354,-1.294,1.375,0.0,0.0,-0.8857,1.35,1.437,0.1214,0.8403,1.667,0.0,0.0,0.0,-1.17,-1.176,1.432,0.0,1.0,1.239,-2.025,-1.185,1.379,-0.13,1.965,0.3994,-1.217,0.0,1.14,-0.2197,-0.621,1.344,-0.7407,0.0,0.0,-0.6655,0.0,1.434,1.183,0.0,0.0,0.0,0.0,0.3806,0.0,1.0,0.0,-1.179,1.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3586
1.0,0.7627,0.6846,1.326,-0.7275,0.8984,0.0,0.0,0.1902,0.686,1.021,0.6514,0.06137,1.571,0.0,0.0,0.0,-0.974,-0.993,1.0,0.0,1.0,0.1412,-2.201,-1.506,0.8013,0.1187,1.416,-0.3325,-1.07,0.624,-0.1605,0.49,0.8765,1.066,-0.715,0.0,0.0,-0.559,0.0,1.0205,0.692,0.0,0.0,0.0,0.0,-0.2795,-0.5,0.0,0.0,-0.838,0.82,-0.4,0.4,0.0,0.0,0.0,0.0,0.0,-0.2742
0.2496,0.8555,0.795,1.406,-0.02118,0.1339,0.0,0.0,1.114,0.005676,0.2786,1.34,-0.11316,1.5,0.0,0.0,0.0,-0.551,-0.571,0.2496,0.0,1.0,1.173,-2.293,-1.837,0.04138,0.7476,0.9526,-0.3584,-1.021,-0.0695,0.1262,0.899,0.883,0.7656,-0.734,0.0,0.0,-0.6396,0.0,0.2803,0.5405,0.0,0.0,0.0,0.0,-0.3289,-1.0,-1.0,0.0,-0.0774,0.0588,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.3176
