Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
-0.6665,-1.088,-1.069,-1.1,0.0,0.0,0.0,0.0,0.1393,0.0,-0.666,-1.13,-1.941,-2.0,0.0,0.0,0.0,0.1937,0.336,-0.6665,0.0,1.0,0.0,1.9795,0.0,0.0,-1.435,-1.579,0.0,1.066,-0.248,0.0,-1.31,0.4082,-1.172,-0.998,0.0,0.0,-1.084,0.0,-0.544,-0.69,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.9453,0.0,0.0,0.0,0.0,0.0,-0.4749
0.1196,-0.815,-0.8247,-0.8096,0.0,0.0,4.0,0.0,0.11523,0.0,0.12164,-0.8867,-0.8687,-1.2,0.0,0.0,0.0,-0.1124,-0.23,0.1196,0.0,1.0,-4.0,1.407,0.4766,0.3726,-0.838,-0.807,3.627,0.651,-0.1808,-0.434,-0.3313,-0.4697,-1.059,-0.8184,0.0,0.0,-0.8545,0.0,0.237,0.4114,0.0,0.0,0.0,0.0,1.62,0.5,0.0,0.0,0.0,0.2595,4.0,-2.023,0.0,0.0,0.0,0.0,0.0,1.787
0.8833,-0.4734,-0.4458,-0.4905,-1.688,2.883,8.38,0.0,0.0,1.626,0.8813,-0.614,-0.5225,-1.0,0.0,0.0,0.0,-0.913,-0.847,0.8833,0.0,1.0,0.0,1.046,0.8726,2.713,-0.4238,-1.204,0.971,0.2737,4.156,-0.149,-0.2106,0.27,-0.6943,-0.7036,0.0,0.0,-0.638,0.0,0.875,1.374,0.0,0.0,0.0,0.0,0.5273,1.0,0.0,0.0,-1.415,2.625,2.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.557
0.466,-0.3982,-0.381,-0.4084,-0.8394,1.051,1.206,0.0,0.0,0.8403,0.4646,-0.5576,-0.1465,-0.6,0.0,0.0,0.0,-0.4705,-0.4766,0.466,0.0,1.0,-5.773,0.8755,1.135,0.9917,-0.281,-1.181,0.2734,0.1661,1.084,-0.09467,-0.507,0.255,-0.5845,-0.513,0.0,0.0,-0.6934,0.0,0.5146,0.859,0.0,0.0,0.0,0.0,0.07623,1.333,0.0,1.0,-0.837,0.9883,1.429,-0.4211,0.0,0.0,1.0,0.0,9.875,0.0639
0.0,-0.318,-0.3328,-0.3098,-0.4243,0.672,0.881,0.0,0.0,0.434,0.0,-0.562,0.0,-0.8,0.0,0.0,0.0,0.0,-0.04224,0.0,0.0,1.0,-5.07,0.7456,1.296,0.7227,-0.1428,-2.074,0.0,0.0,0.3667,3.41,-0.504,2.107,-0.4463,-0.3477,0.0,0.0,-0.8057,0.0,0.12134,0.632,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,-0.3599,0.6753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5664,-0.1954,-0.1477,-0.2241,-0.8267,0.858,0.4404,0.0,0.0,0.931,0.5645,-0.4885,-2.348,-0.2222,0.0,1.0,0.0,-0.414,-0.4526,0.5664,0.0,1.0,-0.832,0.646,1.159,0.908,-0.05515,-0.9033,0.5464,-0.002708,0.1594,1.743,-0.3352,-2.164,-0.2722,-0.2147,0.0,0.0,-0.6606,0.0,0.65,0.91,0.0,0.0,0.0,0.0,0.594,1.111,0.0,4.0,-1.237,0.7485,0.4,-0.1177,0.0,0.0,0.0,0.0,0.0,0.5815
0.912,0.0,0.2023,0.0,-0.8975,0.7666,0.0,0.0,0.0,1.167,0.909,-0.3499,0.7085,0.0,0.0,1.0,0.0,-0.576,-0.6826,0.912,0.0,1.0,-3.09,0.538,1.036,0.623,0.0,-0.513,0.358,0.148,0.5903,0.5293,1.163,-0.9023,0.03278,0.0,0.0,0.0,-0.4438,0.0,0.996,0.7637,0.0,0.0,0.0,0.0,0.2374,1.0,1.0,1.0,-1.551,0.4907,0.5,0.0,0.0,0.0,1.0,0.0,9.875,0.217
0.9688,0.3982,0.6694,0.2262,-0.7646,0.652,0.0,0.0,0.0,0.9824,0.9653,-0.2489,0.1011,0.0,0.0,1.333,0.0,-0.71,-0.7275,0.9688,0.0,1.0,-0.9863,0.4807,0.904,0.4614,-0.02795,-0.1039,0.09656,0.4414,0.4375,0.3088,0.7935,-0.7715,0.645,0.0619,0.0,0.0,-0.1871,0.0,0.976,0.5767,0.0,0.0,0.0,0.0,0.0328,0.5454,2.0,1.0,-1.149,0.4019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02724
