Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8,-1.212,-1.204,-1.221,0.1055,-0.096,0.0,0.0,0.0,-0.5503,-0.808,-1.258,1.476,0.0,0.0,0.0,0.0,0.7144,0.9326,-0.8,0.0,1.0,1.932,0.1997,0.7705,-0.3147,-1.15,-0.899,-0.992,-0.792,0.0,1.201,-0.625,-0.1886,-1.305,-1.118,0.0,0.0,-1.032,0.0,-0.768,0.0,0.0,0.0,0.0,0.0,-1.3955,0.0,-2.0,0.0,0.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39
1.223,-0.551,-0.54,-0.5615,-1.376,1.387,0.0,0.0,0.5796,1.293,1.212,-0.4338,-0.92,4.0,0.0,4.0,0.0,-1.085,-1.301,1.223,0.0,1.0,1.543,-0.9727,0.5,1.363,-0.616,-0.1416,1.244,-1.396,-1.131,0.2257,0.2311,-3.428,-0.4927,-0.873,0.0,0.0,-0.862,0.0,1.247,1.051,0.0,0.0,0.0,0.0,1.598,2.0,0.0,0.0,-1.215,1.562,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,1.615
0.0,-0.5503,-0.5483,-0.5522,-0.322,0.3303,0.0,0.0,0.9404,0.2052,0.0,-0.889,-3.805,1.0,0.0,0.0,0.0,0.0,-0.1644,0.0,0.0,1.0,-0.0343,-2.291,0.0,0.283,-0.618,-0.3333,-0.418,-1.563,1.205,0.666,1.071,-0.9673,0.0,-0.8213,0.0,0.0,-0.909,0.0,0.0611,0.0,0.0,0.0,0.0,0.0,-0.6626,0.0,0.0,-1.0,-0.1606,0.4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.654
0.533,-0.6494,-0.6675,-0.632,-0.5005,0.4976,0.0,0.0,-0.06104,0.573,0.52,-1.497,-0.2451,0.5,0.0,0.0,0.0,-0.4792,-0.5107,0.533,0.0,1.0,-0.652,-2.254,-0.687,0.5425,-0.9346,-0.968,0.2517,-1.146,-0.701,-0.4543,0.1841,-0.1908,0.302,-0.777,0.0,0.0,-0.8403,0.0,0.536,-0.3813,0.0,0.0,0.0,0.0,0.3286,1.333,0.0,-0.5,-0.5215,0.5044,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.331
0.75,-0.709,-0.7515,-0.6675,-0.5293,0.5117,0.0,0.0,-0.9014,0.775,0.72,-1.829,-2.758,1.0,0.0,2.0,0.0,-0.638,-0.6055,0.75,0.0,1.0,-1.242,-2.412,-1.076,0.6177,-0.9707,0.3704,0.0,-0.881,0.0,1.346,0.6343,-1.272,0.3572,-0.8228,0.0,0.0,-0.7466,0.0,0.721,-0.6167,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.7285,0.3906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,-0.6064,-0.653,-0.56,-0.546,0.5254,0.0,0.0,-1.469,0.7964,0.7266,-1.422,0.722,1.6,0.0,1.0,0.0,-0.732,-0.5728,0.75,0.0,1.0,-1.089,-2.062,-1.246,0.616,-0.7793,2.564,-0.000593,-0.579,-0.0999,-0.2524,-0.4229,-1.154,0.623,-0.8867,0.0,0.0,-0.5396,0.0,0.723,0.626,0.0,0.0,0.0,0.0,-0.0401,1.5,8.0,0.5,-0.7134,0.4229,1.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0402
0.3333,-0.5864,-0.6304,-0.54,-0.2695,0.25,0.0,3.602,-0.343,0.463,0.2664,-1.189,0.2277,1.5,0.0,1.0,0.0,-0.315,-0.1562,0.3333,0.0,1.0,0.4678,-1.831,-1.538,0.2408,-0.552,1.918,-0.6533,-0.3662,-0.00117,0.432,1.311,-0.4028,0.5,-0.963,0.0,0.0,-0.359,0.0,0.328,0.08795,0.0,0.0,0.0,0.0,-0.742,0.0,2.0,0.0,-0.3848,0.1506,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.731
-0.1666,-0.7295,-0.776,-0.679,0.01817,-0.03552,0.0,3.602,-0.4658,0.1076,-0.2313,-1.229,-0.0812,1.6,0.0,0.5,0.0,0.144,0.3127,-0.1666,0.0,1.0,-0.8145,-1.775,-1.467,-0.03604,-0.66,1.021,-0.5674,-0.2603,-0.52,0.1542,-0.259,0.4375,0.8535,-1.097,0.0,0.0,-0.2876,0.0,-0.1353,-0.689,0.0,0.0,0.0,0.0,-0.3293,0.0,1.0,-0.5,-0.0557,-0.0978,-0.5,1.5,0.0,0.0,0.0,0.0,0.0,-0.3225
-0.8335,-1.05,-1.057,-1.042,0.479,-0.3513,0.0,2.0,-0.954,-0.1335,-0.9624,-0.983,-0.8247,1.333,0.0,0.0,0.0,0.517,0.631,-0.8335,0.0,1.0,-0.796,-1.763,-1.41,-0.385,-0.717,1.043,-0.2905,-0.1382,-0.737,0.0,0.4382,-0.1489,0.543,-1.269,0.0,0.0,-0.2842,0.0,-0.7363,-0.2115,0.0,0.0,0.0,0.0,-0.3843,-1.0,1.0,0.0,0.1841,-0.4355,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.3843
-0.6665,-1.64,-1.556,-1.744,0.417,-0.1417,0.0,1.0,-1.906,-0.1097,-0.7124,-0.676,0.517,1.0,0.0,0.0,0.0,0.3247,0.618,-0.6665,0.0,1.0,-0.2153,-1.619,-1.463,-0.2242,-0.665,0.503,0.1523,-0.1467,-0.4702,-0.178,0.1564,0.3235,0.3096,-1.306,0.0,0.0,-0.7725,0.0,-0.643,2.822,0.0,0.0,0.0,0.0,0.1985,-1.5,0.0,0.0,0.02847,-0.341,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.1985
0.0,-1.372,-1.328,-1.425,-0.562,0.5806,-0.7188,1.0,-1.469,0.403,-0.0953,-0.4143,-0.7524,1.0,0.0,1.0,0.0,-0.4412,-0.015144,0.0,0.0,1.0,-0.502,-1.444,-1.585,0.2242,-0.201,0.7554,0.7593,-0.304,0.0,-0.1963,0.0,-0.653,0.1091,-1.166,0.0,0.0,-2.033,0.0,0.03287,2.309,0.0,0.0,0.0,0.0,0.4534,-1.0,1.0,1.0,-1.692,0.2255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592
2.182,-0.6816,-0.677,-0.6875,-2.393,2.049,-0.7188,1.0,-2.854,1.707,2.107,-0.00985,1.689,1.125,0.0,0.5,0.0,-2.174,-1.197,2.182,0.0,1.0,0.1919,-1.257,-1.589,1.668,0.9106,-0.0663,1.213,-0.3435,0.5615,-0.2197,-0.173,1.131,0.5557,-0.9937,0.0,0.0,-1.735,0.0,2.148,2.184,0.0,0.0,0.0,0.0,0.4954,0.0,0.5,0.5,-3.22,1.533,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4922
2.6,-0.03778,-0.04633,-0.02818,-2.732,2.064,-0.3792,1.0,-2.227,1.666,2.15,0.5376,0.2391,1.25,1.0,0.0,1.0,-2.084,-1.376,2.6,0.0,1.0,-0.5566,-1.085,-1.583,1.77,1.821,0.3657,0.0,-0.3452,1.097,0.2444,-0.1818,-0.5366,1.6,-0.8516,0.0,0.0,-0.9243,0.0,2.658,1.247,0.0,0.0,0.0,0.0,-0.0786,1.0,1.0,1.0,-2.498,1.415,1.333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0799
0.3635,-0.00591,-0.006542,-0.005196,-0.4756,0.558,-4.0,0.5,-1.695,0.2695,0.11066,0.665,-0.1814,1.294,1.0,0.0,0.0,-0.6504,-0.1111,0.3635,0.0,1.0,0.2397,-0.9365,-1.569,0.2617,1.834,0.12463,-1.246,-0.54,-0.00272,0.778,-0.191,0.1462,1.826,-0.754,0.0,0.0,-0.729,0.0,0.4082,0.3625,0.0,0.0,0.0,0.0,-1.128,0.5,0.0,0.0,-0.63,0.2874,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,-1.09
-0.6665,-0.3552,-0.3647,-0.3533,0.7134,-0.2595,-1.0,0.0,-1.802,-0.8022,-0.726,0.865,-1.211,1.0,1.333,-1.0,0.0,0.2175,0.7183,-0.6665,0.0,1.0,0.0936,-0.7847,-1.547,-0.9053,1.542,0.0,-0.9834,-0.558,-1.153,1.1875,0.1974,0.0,0.778,-0.7065,0.0,0.0,-0.587,0.0,-0.648,0.1681,0.0,0.0,0.0,0.0,-1.697,0.0,-1.0,0.0,0.262,-0.648,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.691
0.4,0.02904,0.01129,0.0355,-0.4285,0.637,-1.0,0.0,-1.401,0.1277,0.2324,0.6914,-0.425,0.7827,1.0,0.0,0.0,-0.7373,-0.005455,0.4,0.0,1.0,-0.2454,-0.6514,-1.508,0.04373,1.218,-0.081,0.741,-0.634,-0.9277,0.1014,0.736,-0.0003574,0.974,-0.5913,0.0,0.0,-0.1628,0.0,0.4272,-0.279,0.0,0.0,0.0,0.0,1.01,0.0,-0.5,0.0,-0.5786,0.2463,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.016
0.7407,0.862,0.8423,0.865,-0.673,1.293,-1.0,0.9404,-1.247,1.047,0.7153,0.6724,1.669,0.769,0.5,0.0,0.0,-1.464,-0.875,0.7407,0.0,1.0,-0.0853,-0.537,-1.413,0.9976,0.8823,0.0,0.591,-0.7734,0.6064,-0.953,1.183,-0.3076,1.828,-0.4243,0.0,0.0,0.7925,0.0,0.7515,0.5513,0.0,0.0,0.0,0.0,0.546,0.0,0.0,1.0,-0.644,1.081,0.6665,0.0,0.0,0.0,0.0,0.0,0.0,0.54
0.1482,1.03,1.01,1.034,-0.1131,0.5454,-1.0,0.9404,-1.158,0.1437,0.1066,0.5034,0.02017,0.8276,0.0,0.0,0.0,-0.7144,-0.0958,0.1482,0.0,1.0,-0.0432,-0.429,-1.266,0.0639,0.8467,0.2927,-0.643,-0.8843,0.563,-0.622,0.10675,-0.4006,1.417,-0.2512,0.0,0.0,1.32,0.0,0.1544,-0.1725,0.0,0.0,0.0,0.0,-0.542,-1.0,0.0,0.0,-0.0888,0.3538,-0.4,1.0,0.0,0.0,0.0,0.0,0.0,-0.531
-0.2,0.3936,0.381,0.4045,0.2852,0.1111,-1.0,0.9404,-1.105,-0.59,-0.3044,0.4634,-0.387,0.625,0.0,-1.0,0.0,-0.2595,0.3696,-0.2,0.0,1.0,-0.4988,-0.3274,-1.097,-0.5547,0.7715,0.561,-0.3901,-1.01,-0.7646,0.66,-0.949,-0.3372,0.8213,-0.1569,0.0,0.0,1.773,0.0,-0.1895,-0.6807,0.0,0.0,0.0,0.0,-0.389,-1.0,0.0,-1.0,0.3408,-0.068,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.386
0.0,0.001875,-0.01338,0.04416,0.0468,0.3564,-0.5,0.9404,-1.026,-0.2311,-0.10254,0.5356,-0.5566,0.645,0.0,0.0,0.0,-0.474,0.1317,0.0,0.0,1.0,-0.4937,-0.2482,-0.9272,-0.2512,0.4954,0.615,0.10626,-1.009,-0.4844,0.592,-0.604,0.0,0.372,-0.3232,0.0,0.0,1.486,0.0,0.00468,-0.5454,0.0,0.0,0.0,0.0,0.01682,0.0,1.0,-1.0,0.11743,0.1326,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01848
-0.5,-0.5996,-0.589,-0.5522,0.513,-0.2153,0.0,1.938,-0.8335,-1.05,-0.586,0.2367,-1.643,0.533,0.0,-1.0,0.0,-0.0572,0.6255,-0.5,0.0,1.0,0.0,-0.1721,-0.798,-0.896,0.2407,0.2537,-0.437,-1.166,0.00464,-0.4814,0.6675,0.5557,-9.5e-07,-1.4,0.0,0.0,1.172,0.0,-0.4978,-0.577,0.0,0.0,0.0,0.0,-0.2783,-1.0,0.0,-1.0,0.5503,-0.675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2788
