Date,Open,High,Low,Close,Adj Close,Volume
1990-01-02,7.34375,7.484375,7.3125,7.484375,3.385633707046509,5376000
1990-01-03,7.484375,7.53125,7.40625,7.515625,3.3997700214385986,7007200
1990-01-04,7.515625,7.546875,7.4375,7.53125,3.4068384170532227,4132000
1990-01-05,7.5,7.59375,7.453125,7.453125,3.371497631072998,4864000
1990-01-08,7.453125,7.578125,7.4375,7.578125,3.4280426502227783,7173600
1990-01-09,7.578125,7.578125,7.34375,7.34375,3.3220202922821045,7431200
1990-01-10,7.359375,7.4375,7.1875,7.234375,3.272545337677002,8620800
1990-01-11,7.3125,7.359375,7.28125,7.328125,3.3149518966674805,3319200
1990-01-12,7.25,7.296875,7.078125,7.109375,3.216001272201538,8144800
1990-01-15,7.0625,7.140625,7.046875,7.078125,3.2018632888793945,4255200
1990-01-16,7.03125,7.078125,6.96875,7.078125,3.2018632888793945,8056800
1990-01-17,7.0625,7.109375,7.015625,7.015625,3.1735901832580566,7482400
1990-01-18,6.96875,7.09375,6.953125,7.078125,3.2018632888793945,4601600
1990-01-19,7.078125,7.1875,7.0625,7.171875,3.244272232055664,5992000
1990-01-22,7.140625,7.15625,6.921875,6.921875,3.1311821937561035,4003200
1990-01-23,7.046875,7.046875,6.875,6.90625,3.1241140365600586,6219200
1990-01-24,6.75,6.84375,6.578125,6.78125,3.0675690174102783,11744000
1990-01-25,6.734375,6.828125,6.59375,6.625,2.996887445449829,5124000
1990-01-26,6.625,6.734375,6.4375,6.609375,2.989819288253784,6485600
1990-01-29,6.6875,6.703125,6.5625,6.609375,2.989819288253784,4469600
1990-01-30,6.65625,6.671875,6.390625,6.5,2.9403414726257324,6475200
1990-01-31,6.53125,6.609375,6.484375,6.546875,2.961545944213867,5142400
1990-02-01,6.78125,6.78125,6.640625,6.671875,3.0180916786193848,5934400
1990-02-02,6.6875,6.875,6.671875,6.828125,3.0887722969055176,4728000
1990-02-05,6.796875,6.828125,6.75,6.78125,3.0675690174102783,3910400
1990-02-06,6.8125,6.8125,6.65625,6.75,3.053431749343872,3760800
1990-02-07,6.734375,6.90625,6.671875,6.84375,3.0958411693573,5452000
1990-02-08,6.921875,7.03125,6.890625,6.96875,3.152385950088501,8659200
1990-02-09,7.0,7.078125,6.984375,7.015625,3.1735901832580566,3249600
1990-02-12,7.03125,7.03125,6.9375,6.96875,3.152385950088501,2563200
1990-02-13,6.953125,6.953125,6.828125,6.875,3.126239061355591,3593600
1990-02-14,6.90625,6.953125,6.875,6.9375,3.154660940170288,3696800
1990-02-15,6.90625,7.046875,6.90625,7.046875,3.204395055770874,3306400
1990-02-16,7.046875,7.046875,6.90625,6.9375,3.154660940170288,5685600
1990-02-20,6.90625,6.90625,6.6875,6.8125,3.0978200435638428,4844000
1990-02-21,6.6875,6.75,6.6875,6.71875,3.0551884174346924,5664000
1990-02-22,6.75,6.78125,6.640625,6.640625,3.0196616649627686,3593600
1990-02-23,6.640625,6.65625,6.5,6.515625,2.9628231525421143,8368800
1990-02-26,6.5625,6.6875,6.5,6.671875,3.0338730812072754,4156800
1990-02-27,6.6875,6.75,6.65625,6.671875,3.0338730812072754,4815200
1990-02-28,6.640625,6.765625,6.640625,6.703125,3.0480852127075195,6101600
1990-03-01,6.734375,6.828125,6.71875,6.75,3.0693981647491455,3040800
1990-03-02,6.8125,6.875,6.765625,6.875,3.126239061355591,4353600
1990-03-05,6.875,6.9375,6.765625,6.765625,3.076503276824951,4536000
1990-03-06,6.796875,6.921875,6.796875,6.90625,3.1404500007629395,4117600
1990-03-07,6.96875,6.96875,6.875,6.90625,3.1404500007629395,3157600
1990-03-08,6.96875,7.0,6.921875,6.984375,3.1759753227233887,3329600
1990-03-09,6.953125,6.96875,6.90625,6.953125,3.1617653369903564,3087200
1990-03-12,6.90625,6.9375,6.828125,6.921875,3.147555351257324,2899200
1990-03-13,6.90625,6.921875,6.78125,6.796875,3.090714931488037,3235200
1990-03-14,6.828125,6.90625,6.8125,6.890625,3.1333436965942383,4241600
1990-03-15,6.90625,7.15625,6.875,7.109375,3.2328176498413086,8206400
1990-03-16,7.140625,7.1875,7.09375,7.15625,3.2541301250457764,13574400
1990-03-19,7.078125,7.15625,7.078125,7.125,3.239921808242798,4110400
1990-03-20,7.125,7.125,7.015625,7.046875,3.204395055770874,4452800
1990-03-21,7.015625,7.09375,6.984375,6.984375,3.1759753227233887,2240000
1990-03-22,7.015625,7.046875,6.828125,6.859375,3.1191351413726807,4945600
1990-03-23,6.90625,6.984375,6.875,6.96875,3.168869972229004,3143200
1990-03-26,6.984375,7.03125,6.96875,6.984375,3.1759753227233887,3404000
1990-03-27,6.984375,7.1875,6.9375,7.140625,3.247025489807129,3596000
1990-03-28,7.171875,7.1875,7.09375,7.140625,3.247025489807129,2716000
1990-03-29,7.140625,7.15625,7.0625,7.078125,3.2186052799224854,4065600
1990-03-30,7.09375,7.09375,7.0,7.015625,3.190185546875,3392800
1990-04-02,6.96875,7.03125,6.9375,7.015625,3.190185546875,3212000
1990-04-03,7.046875,7.21875,7.015625,7.203125,3.2754456996917725,4440800
1990-04-04,7.234375,7.296875,7.0625,7.09375,3.22571063041687,5109600
1990-04-05,7.171875,7.234375,7.125,7.140625,3.247025489807129,5328000
1990-04-06,7.171875,7.1875,7.015625,7.140625,3.247025489807129,3004000
1990-04-09,7.140625,7.296875,7.125,7.265625,3.3038671016693115,4144000
1990-04-10,7.1875,7.296875,7.171875,7.265625,3.3038671016693115,3089600
1990-04-11,7.3125,7.375,7.28125,7.28125,3.310971736907959,3565600
1990-04-12,7.203125,7.328125,7.171875,7.328125,3.3322861194610596,7604800
1990-04-16,7.40625,7.421875,7.28125,7.296875,3.318077564239502,4822400
1990-04-17,7.25,7.421875,7.234375,7.390625,3.3607070446014404,4045600
1990-04-18,7.375,7.40625,7.296875,7.328125,3.3322861194610596,5266400
1990-04-19,7.1875,7.328125,7.1875,7.265625,3.3038671016693115,4676000
1990-04-20,7.296875,7.3125,7.21875,7.28125,3.310971736907959,8176800
1990-04-23,7.28125,7.28125,7.125,7.140625,3.247025489807129,4032000
1990-04-24,7.171875,7.203125,7.046875,7.078125,3.2186052799224854,4395200
1990-04-25,7.09375,7.140625,7.03125,7.0625,3.2114992141723633,5257600
1990-04-26,7.09375,7.15625,7.03125,7.140625,3.247025489807129,4712000
1990-04-27,7.15625,7.1875,7.0,7.046875,3.204395055770874,4312000
1990-04-30,7.0,7.078125,6.953125,7.078125,3.2186052799224854,5119200
1990-05-01,7.125,7.203125,7.09375,7.15625,3.2541301250457764,4491200
1990-05-02,7.140625,7.28125,7.125,7.28125,3.310971736907959,4460000
1990-05-03,7.296875,7.34375,7.234375,7.25,3.2967605590820312,5130400
1990-05-04,7.34375,7.390625,7.265625,7.375,3.353602170944214,4731200
1990-05-07,7.375,7.4375,7.34375,7.421875,3.3749184608459473,3360000
1990-05-08,7.4375,7.4375,7.375,7.40625,3.3678133487701416,3875200
1990-05-09,7.390625,7.421875,7.28125,7.296875,3.318077564239502,6946400
1990-05-10,7.328125,7.390625,7.28125,7.34375,3.3393914699554443,5289600
1990-05-11,7.390625,7.53125,7.34375,7.5,3.4104435443878174,11144800
1990-05-14,7.5,7.65625,7.5,7.578125,3.4459681510925293,10726400
1990-05-15,7.578125,7.640625,7.53125,7.625,3.467285394668579,4568800
1990-05-16,7.625,7.65625,7.515625,7.609375,3.47957181930542,5828800
1990-05-17,7.625,7.6875,7.59375,7.65625,3.5010085105895996,5177600
1990-05-18,7.65625,7.65625,7.546875,7.59375,3.4724295139312744,7778400
1990-05-21,7.578125,7.734375,7.5625,7.71875,3.5295870304107666,5252800
1990-05-22,7.75,7.828125,7.65625,7.765625,3.5510201454162598,8048000
1990-05-23,7.765625,7.796875,7.703125,7.78125,3.558166027069092,4568000
1990-05-24,7.8125,7.9375,7.75,7.9375,3.6296167373657227,7586400
1990-05-25,7.875,7.890625,7.8125,7.828125,3.5795998573303223,4137600
1990-05-29,7.875,7.984375,7.84375,7.96875,3.6439077854156494,4101600
1990-05-30,8.0,8.046875,7.9375,8.015625,3.665339708328247,5363200
1990-05-31,7.984375,8.015625,7.96875,7.984375,3.651052236557007,4316800
1990-06-01,8.0625,8.0625,7.96875,8.03125,3.672485113143921,3874400
1990-06-04,8.03125,8.15625,7.96875,8.140625,3.722500801086426,4662400
1990-06-05,8.15625,8.21875,8.140625,8.15625,3.7296457290649414,7432800
1990-06-06,8.125,8.140625,8.03125,8.078125,3.693920612335205,5090400
1990-06-07,8.0625,8.09375,8.0,8.03125,3.672485113143921,4103200
1990-06-08,8.03125,8.046875,7.859375,7.875,3.601036787033081,3192800
1990-06-11,7.890625,8.0,7.890625,8.0,3.6581976413726807,4662400
1990-06-12,8.03125,8.125,7.921875,8.125,3.715353488922119,6276800
1990-06-13,8.125,8.15625,8.046875,8.09375,3.7010653018951416,4232000
1990-06-14,8.0625,8.0625,7.984375,7.984375,3.651052236557007,3385600
1990-06-15,7.9375,8.046875,7.921875,8.046875,3.6796300411224365,11009600
1990-06-18,8.0,8.015625,7.90625,7.921875,3.622471809387207,3864800
1990-06-19,7.90625,7.984375,7.90625,7.96875,3.6439077854156494,4208800
1990-06-20,8.015625,8.140625,7.984375,8.078125,3.693920612335205,5956000
1990-06-21,8.140625,8.390625,8.125,8.328125,3.808239221572876,7876800
1990-06-22,8.359375,8.40625,8.171875,8.171875,3.736790418624878,5196800
1990-06-25,8.1875,8.25,8.0625,8.09375,3.7010653018951416,3591200
1990-06-26,8.21875,8.234375,8.109375,8.109375,3.7082090377807617,5017600
1990-06-27,8.140625,8.34375,8.140625,8.328125,3.808239221572876,4943200
1990-06-28,8.34375,8.515625,8.34375,8.484375,3.8796873092651367,5012800
1990-06-29,8.484375,8.53125,8.390625,8.46875,3.872544527053833,4847200
1990-07-02,8.46875,8.703125,8.4375,8.703125,3.979720115661621,3276000
1990-07-03,8.734375,8.734375,8.65625,8.65625,3.9582793712615967,4078400
1990-07-05,8.65625,8.671875,8.484375,8.546875,3.908269166946411,3448000
1990-07-06,8.5,8.65625,8.484375,8.609375,3.936845541000366,3203200
1990-07-09,8.625,8.625,8.53125,8.546875,3.908269166946411,4348800
1990-07-10,8.546875,8.5625,8.46875,8.5,3.8868324756622314,2674400
1990-07-11,8.5625,8.78125,8.53125,8.703125,3.979720115661621,4808000
1990-07-12,8.75,8.859375,8.6875,8.859375,4.051166534423828,5823200
1990-07-13,8.875,8.984375,8.8125,8.8125,4.029733657836914,5689600
1990-07-16,8.875,8.9375,8.828125,8.859375,4.051166534423828,4823200
